,node,node.type,current_rangetxt,event_type,event_txt,ana_dispersal_from,dispersal_to,event_time,abs_event_time,nmap
1354,252,internal,B,d,B->AB,B,A,0.10000959983332,0.74064381326668,176
1355,336,internal,C,d,C->AC,C,A,1.1662804157699,2.2987788542301,176
1356,340,internal,C,d,C->BC,C,B,0.00591851197782287,0.728154623522177,176
1357,366,internal,C,d,C->BC,C,B,0.162885605320508,0.614980975079492,176
1358,7,tip,B,d,B->AB,B,A,0.155862515969039,0.205053789830961,177
1359,52,tip,B,d,B->AB,B,A,0.0145179219164602,0.36472529108354,177
1360,146,tip,C,d,C->BC,C,B,0.183498729435079,0.127747672264921,177
1361,162,tip,C,d,C->AC,C,A,0.501748679336133,0.242856374263867,177
1362,169,tip,C,d,C->BC,C,B,0.346619869380916,0.153557253219084,177
1363,195,internal,A,d,A->AC,A,C,0.843766664857538,40.7673596051425,177
1364,195,internal,AC,d,AC->ABC,C,B,11.7015621651373,29.9095641048627,177
1365,244,internal,A,d,A->AB,A,B,0.0517469058128688,0.400251148687131,177
1366,146,tip,C,d,C->BC,C,B,0.175391325934161,0.135855075765839,178
1367,162,tip,C,d,C->AC,C,A,0.445913377319357,0.298691676280643,178
1368,213,internal,B,d,B->AB,B,A,0.255284864691098,0.409571432608902,178
1369,223,internal,B,d,B->AB,B,A,0.424072038804417,0.517889207995583,178
1370,239,internal,B,d,B->AB,B,A,0.0585910394608906,1.61849570933911,178
1371,252,internal,B,d,B->AB,B,A,0.130752555337661,0.709900857762339,178
1372,255,internal,B,d,B->AB,B,A,0.712899688677271,2.03576360922273,178
1373,294,internal,A,d,A->AB,A,B,0.170952530530707,3.73526869646929,178
1374,353,internal,C,d,C->AC,C,A,0.165059551642271,1.12206021895773,178
1375,366,internal,C,d,C->BC,C,B,0.00133132728806059,0.776535253111939,178
1376,7,tip,B,d,B->AB,B,A,0.249679944467904,0.111236361332096,179
1377,169,tip,C,d,C->BC,C,B,0.0828828951067247,0.417294227493275,179
1378,195,internal,A,d,A->AC,A,C,14.0328686830101,27.5782575869899,179
1379,195,internal,AC,d,AC->ABC,C,B,20.731122352062,20.880003917938,179
1380,223,internal,B,d,B->AB,B,A,0.374376894366374,0.567584352433626,179
1381,252,internal,B,d,B->AB,B,A,0.349623402232115,0.491030010867886,179
1382,345,internal,C,d,C->BC,C,B,0.00147748637488733,1.22332100942511,179
1383,358,internal,C,d,C->AC,C,A,0.175454447569708,0.746857418730292,179
1384,7,tip,B,d,B->AB,B,A,0.298368774858123,0.0625475309418774,180
1385,146,tip,C,d,C->BC,C,B,0.291662192500504,0.0195842091994956,180
1386,162,tip,C,d,C->AC,C,A,0.20533200967087,0.53927304392913,180
1387,169,tip,C,d,C->BC,C,B,0.483959587546516,0.0162175350534845,180
1388,195,internal,AB,d,AB->ABC,A,C,10.1970665501866,31.4140597198134,180
1389,203,internal,B,d,B->AB,B,A,0.430004355839447,1.77541604506055,180
1390,251,internal,B,d,B->AB,B,A,0.400352331501971,0.989889511998029,180
1391,255,internal,B,d,B->AB,B,A,0.119586217433256,2.62907708046674,180
1392,322,internal,A,d,A->AB,A,B,0.194908903402587,3.59559568569741,180
1393,7,tip,B,d,B->AB,B,A,0.118927582052147,0.241988723747853,181
1394,52,tip,A,d,A->AB,A,B,0.288081826190059,0.0911613868099413,181
1395,146,tip,C,d,C->BC,C,B,0.254061508382702,0.0571848933172984,181
1396,162,tip,C,d,C->AC,C,A,0.515320782292724,0.229284271307276,181
1397,169,tip,B,d,B->BC,B,C,0.0191283166197685,0.481048805980232,181
1398,195,internal,A,d,A->AB,A,B,22.9792756144775,18.6318506555225,181
1399,195,internal,AB,d,AB->ABC,A,C,33.4918821443184,8.11924412568163,181
1400,204,internal,A,d,A->AB,A,B,0.19503404943035,1.43250484256965,181
1401,7,tip,B,d,B->AB,B,A,0.0108203458775526,0.350095959922447,182
1402,169,tip,C,d,C->BC,C,B,0.168198516088256,0.331978606511744,182
1403,195,internal,A,d,A->AC,A,C,24.6264806673736,16.9846456026264,182
1404,195,internal,AC,d,AC->ABC,A,B,24.7002172217919,16.9109090482081,182
1405,203,internal,A,d,A->AB,A,B,0.542849767179068,1.66257063372093,182
1406,229,internal,B,d,B->AB,B,A,0.104772081110193,2.10064838168981,182
1407,347,internal,B,d,B->BC,B,C,0.151985240294025,0.355972003705975,182
1408,358,internal,C,d,C->AC,C,A,0.0409026055626529,0.881409260737347,182
1409,7,tip,B,d,B->AB,B,A,0.118654428750968,0.242261877049032,183
1410,52,tip,A,d,A->AB,A,B,0.230167955705892,0.149075257294108,183
1411,146,tip,C,d,C->BC,C,B,0.215646416503727,0.0955999851962727,183
1412,162,tip,C,d,C->AC,C,A,0.114295647097462,0.630309406502538,183
1413,169,tip,C,d,C->BC,C,B,0.464124893191832,0.0360522294081684,183
1414,195,internal,B,d,B->AB,B,A,1.51447439932533,40.0966518706747,183
1415,195,internal,AB,d,AB->ABC,B,C,18.4476574623248,23.1634688076752,183
1416,255,internal,B,d,B->AB,B,A,0.445212819624314,2.30345047827569,183
1417,353,internal,C,d,C->AC,C,A,0.53989584290084,0.74722392769916,183
1418,7,tip,B,d,B->AB,B,A,0.176673009053993,0.184243296746007,184
1419,146,tip,C,d,C->BC,C,B,0.276279801914336,0.0349665997856636,184
1420,162,tip,C,d,C->AC,C,A,0.449434769085611,0.295170284514389,184
1421,169,tip,C,d,C->BC,C,B,0.432391233869301,0.0677858887306992,184
1422,195,internal,A,d,A->AB,A,B,5.08111897734136,36.5300072926586,184
1423,200,internal,A,d,A->AB,A,B,0.214107954749478,4.28271902565052,184
1424,252,internal,B,d,B->AB,B,A,0.10663344828258,0.73401996481742,184
1425,340,internal,C,d,C->BC,C,B,0.0740456150898024,0.660027520410198,184
1426,346,internal,C,d,C->BC,C,B,0.0978410430821722,0.654448501017828,184
1427,7,tip,B,d,B->AB,B,A,0.317291499722706,0.043624806077294,185
1428,162,tip,C,d,C->AC,C,A,0.534038167932798,0.210566885667202,185
1429,169,tip,C,d,C->BC,C,B,0.132638854097955,0.367538268502045,185
1430,195,internal,A,d,A->AB,A,B,8.0858889229418,33.5252373470582,185
1431,195,internal,AB,d,AB->ABC,A,C,18.8754213223473,22.7357049476527,185
1432,252,internal,B,d,B->AB,B,A,0.433118377545653,0.407535035554347,185
1433,346,internal,C,d,C->BC,C,B,0.176036896885067,0.576252647214933,185
1434,348,internal,C,d,C->BC,C,B,0.131494370203549,1.09330408169645,185
1435,7,tip,B,d,B->AB,B,A,0.176400373810292,0.184515931989708,186
1436,162,tip,C,d,C->AC,C,A,0.332387849738583,0.412217203861417,186
1437,169,tip,C,d,C->BC,C,B,0.0034207646011572,0.496756357998843,186
1438,204,internal,A,d,A->AB,A,B,0.0308048472627481,1.59673404473725,186
1439,221,internal,A,d,A->AB,A,B,0.0858604598248207,1.29684370727518,186
1440,245,internal,A,d,A->AB,A,B,0.13954600807908,1.87110468082092,186
1441,339,internal,C,d,C->BC,C,B,0.523372438254683,1.17870559814532,186
1442,343,internal,C,d,C->BC,C,B,0.261831509592556,1.44024651800744,186
1443,346,internal,C,d,C->BC,C,B,0.0505835927590522,0.701705951340948,186
1444,7,tip,B,d,B->AB,B,A,0.051300996975243,0.309615308824757,187
1445,162,tip,C,d,C->AC,C,A,0.230410958930723,0.514194094669277,187
1446,169,tip,C,d,C->BC,C,B,0.373672829778748,0.126504292821252,187
1447,195,internal,A,d,A->AB,A,B,8.19672039778563,33.4144058722144,187
1448,195,internal,AB,d,AB->ABC,A,C,8.57491039146262,33.0362158785374,187
1449,198,internal,A,d,A->AB,A,B,0.0815375470721341,5.21089668752787,187
1450,252,internal,B,d,B->AB,B,A,0.211057039525196,0.629596373574804,187
1451,295,internal,B,d,B->BC,B,C,0.377083072401326,1.23848692309867,187
1452,347,internal,C,d,C->BC,C,B,0.108025076909423,0.399932167090577,187
1453,7,tip,B,d,B->AB,B,A,0.0102353088521147,0.350680996947885,188
1454,162,tip,C,d,C->AC,C,A,0.165878982518251,0.578726071081749,188
1455,169,tip,C,d,C->BC,C,B,0.198229037070436,0.301948085529564,188
1456,195,internal,B,d,B->AB,B,A,19.9944792353788,21.6166470346212,188
1457,195,internal,AB,d,AB->ABC,A,C,24.0846855994486,17.5264406705514,188
1458,252,internal,B,d,B->AB,B,A,0.227863985864389,0.612789427235611,188
1459,345,internal,C,d,C->BC,C,B,0.397680314454381,0.827118181345619,188
1460,162,tip,C,d,C->AC,C,A,0.581087091450058,0.163517962149942,189
1461,169,tip,C,d,C->BC,C,B,0.212193578845999,0.287983543754001,189
1462,195,internal,A,d,A->AC,A,C,18.2704737773528,23.3406524926472,189
1463,213,internal,B,d,B->AB,B,A,0.217052689478386,0.447803607821614,189
1464,252,internal,B,d,B->AB,B,A,0.0794659069290468,0.761187506170953,189
1465,294,internal,B,d,B->AB,B,A,1.94837321070225,1.95784801629775,189
1466,345,internal,C,d,C->BC,C,B,0.0562641773057344,1.16853431849427,189
1467,7,tip,B,d,B->AB,B,A,0.337624124006111,0.0232921817938888,190
1468,146,tip,C,d,C->BC,C,B,0.282947901967497,0.0282984997325031,190
1469,162,tip,C,d,C->AC,C,A,0.590721667950181,0.153883385649819,190
1470,195,internal,B,d,B->AB,B,A,8.09858395678688,33.5125423132131,190
1471,195,internal,AB,d,AB->ABC,A,C,29.851735267431,11.759391002569,190
1472,252,internal,B,d,B->AB,B,A,0.451501872724759,0.389151540375241,190
1473,337,internal,C,d,C->BC,C,B,0.0402369016512808,2.02930420184872,190
1474,353,internal,C,d,C->AC,C,A,0.288918704719599,0.998201065880401,190
1475,366,internal,C,d,C->BC,C,B,0.0976612664178419,0.680205313982158,190
1476,7,tip,B,d,B->AB,B,A,0.298875120483738,0.0620411853162623,191
1477,52,tip,A,d,A->AB,A,B,0.149372545499584,0.229870667500416,191
1478,162,tip,C,d,C->AC,C,A,0.267526739871004,0.477078313728996,191
1479,169,tip,C,d,C->BC,C,B,0.147271240179048,0.352905882420952,191
1480,340,internal,C,d,C->BC,C,B,0.00694818446988358,0.727124951030117,191
1481,346,internal,C,d,C->BC,C,B,0.213030405189137,0.539259138910863,191
1482,7,tip,B,d,B->AB,B,A,0.200883875641488,0.160032430158512,192
1483,162,tip,C,d,C->AC,C,A,0.0559730590761737,0.688631994523826,192
1484,169,tip,C,d,C->BC,C,B,0.0456806393115916,0.454496483288408,192
1485,195,internal,A,d,A->AC,A,C,7.88857923907463,33.7225470309254,192
1486,195,internal,AC,d,AC->ABC,A,B,34.6095523956037,7.00157387439633,192
1487,252,internal,A,d,A->AB,A,B,0.282243564270746,0.558409848829254,192
1488,294,internal,A,d,A->AB,A,B,1.84136302878741,2.06485819821259,192
1489,345,internal,C,d,C->BC,C,B,0.375610980993017,0.849187514806983,192
1490,7,tip,B,d,B->AB,B,A,0.347499418991397,0.0134168868086031,193
1491,146,tip,C,d,C->BC,C,B,0.049571584737453,0.261674816962547,193
1492,162,tip,C,d,C->AC,C,A,0.698734897255413,0.0458701563445871,193
1493,169,tip,C,d,C->BC,C,B,0.0824090752698052,0.417768047330195,193
1494,195,internal,A,d,A->AC,A,C,6.15816525832965,35.4529610116704,193
1495,251,internal,B,d,B->AB,B,A,0.109542718396611,1.28069912510339,193
1496,339,internal,C,d,C->BC,C,B,0.415624608208096,1.2864534281919,193
1497,346,internal,C,d,C->BC,C,B,0.194160426702193,0.558129117397806,193
1498,7,tip,B,d,B->AB,B,A,0.259331119934092,0.101585185865908,194
1499,146,tip,C,d,C->BC,C,B,0.181832748149818,0.129413653550182,194
1500,162,tip,C,d,C->AC,C,A,0.488062986899126,0.256542066700874,194
1501,169,tip,C,d,C->BC,C,B,0.454761800389102,0.0454153222108982,194
1502,195,internal,A,d,A->AB,A,B,4.07083491632084,37.5402913536792,194
1503,195,internal,AB,d,AB->ABC,B,C,17.3337378301312,24.2773884398688,194
1504,245,internal,B,d,B->AB,B,A,0.167114970213037,1.84353571868696,194
1505,261,internal,B,d,B->BC,B,C,0.0923764155969169,3.48426962130308,194
1506,162,tip,C,d,C->AC,C,A,0.378204349423445,0.366400704176555,195
1507,169,tip,C,d,C->BC,C,B,0.325647198355641,0.174529924244359,195
1508,213,internal,B,d,B->AB,B,A,0.065384295985476,0.599472001314524,195
1509,252,internal,B,d,B->AB,B,A,0.446721460859354,0.393931952240646,195
1510,341,internal,B,d,B->BC,B,C,0.0456478245014406,0.495277285198559,195
1511,344,internal,C,d,C->BC,C,B,0.494503954337595,1.33826683636241,195
1512,7,tip,A,d,A->AB,A,B,0.0369138580234357,0.324002447776564,196
1513,146,tip,C,d,C->BC,C,B,0.0909852617741814,0.220261139925819,196
1514,162,tip,C,d,C->AC,C,A,0.373931083334029,0.370673970265971,196
1515,195,internal,A,d,A->AB,A,B,7.63071071835204,33.980415551648,196
1516,195,internal,AB,d,AB->ABC,B,C,19.5668574999357,22.0442687700643,196
1517,200,internal,A,d,A->AB,A,B,0.800739835078611,3.69608714532139,196
1518,239,internal,B,d,B->AB,B,A,0.0562341005430169,1.62085264825698,196
1519,252,internal,B,d,B->AB,B,A,0.296384763967492,0.544268649132508,196
1520,343,internal,C,d,C->BC,C,B,0.088006179815185,1.61407184778482,196
1521,366,internal,C,d,C->BC,C,B,0.220832811469319,0.557033768930681,196
1522,7,tip,B,d,B->AB,B,A,0.0522629589272146,0.308653346872785,197
1523,146,tip,C,d,C->BC,C,B,0.266941584629644,0.0443048170703564,197
1524,162,tip,C,d,C->AC,C,A,0.696884427516215,0.0477206260837852,197
1525,169,tip,C,d,C->BC,C,B,0.350128395943099,0.150048726656901,197
1526,195,internal,C,d,C->AC,C,A,28.4780623312602,13.1330639387398,197
1527,195,internal,AC,d,AC->ABC,C,B,31.5005665340051,10.1105597359949,197
1528,218,internal,B,d,B->BC,B,C,0.0972934402857688,0.516244824514231,197
1529,245,internal,B,d,B->AB,B,A,0.109160862419027,1.90148982648097,197
1530,7,tip,B,d,B->AB,B,A,0.236839250575442,0.124077055224558,198
1531,162,tip,C,d,C->AC,C,A,0.509328332535061,0.235276721064939,198
1532,195,internal,C,d,C->BC,C,B,33.8180347837985,7.79309148620155,198
1533,252,internal,B,d,B->AB,B,A,0.191208470061705,0.649444943038295,198
1534,339,internal,C,d,C->BC,C,B,0.316627822588501,1.3854502138115,198
1535,346,internal,C,d,C->BC,C,B,0.135558805028821,0.616730739071179,198
1536,366,internal,C,d,C->BC,C,B,0.115161113456194,0.662705466943806,198
1537,7,tip,B,d,B->AB,B,A,0.256288983241903,0.104627322558097,199
1538,52,tip,A,d,A->AB,A,B,0.085567671060706,0.293675541939294,199
1539,162,tip,C,d,C->AC,C,A,0.0851821407503008,0.659422912849699,199
1540,195,internal,AB,d,AB->ABC,B,C,28.4683089783948,13.1428172916052,199
1541,239,internal,B,d,B->AB,B,A,0.448050872695796,1.2290358761042,199
1542,346,internal,C,d,C->BC,C,B,0.0860771377637501,0.66621240633625,199
1543,366,internal,C,d,C->BC,C,B,0.274252795103663,0.503613785296337,199
1544,7,tip,B,d,B->AB,B,A,0.229574016321123,0.131342289478877,200
1545,52,tip,A,d,A->AB,A,B,0.094659278576333,0.284583934423667,200
1546,162,tip,C,d,C->AC,C,A,0.426544283400298,0.318060770199701,200
1547,169,tip,C,d,C->BC,C,B,0.499692883027312,0.000484239572687728,200
1548,195,internal,AC,d,AC->ABC,C,B,9.33170156893197,32.279424701068,200
1549,294,internal,C,d,C->BC,C,B,0.512869438202803,3.3933517887972,200
1550,343,internal,C,d,C->BC,C,B,0.203936171463147,1.49814185613685,200
1551,346,internal,C,d,C->BC,C,B,0.105409433631422,0.646880110468578,200
1552,7,tip,B,d,B->AB,B,A,0.117459464447235,0.243456841352765,201
1553,146,tip,C,d,C->BC,C,B,0.271046010314816,0.0402003913851838,201
1554,162,tip,C,d,C->AC,C,A,0.329626721300913,0.414978332299087,201
1555,169,tip,C,d,C->BC,C,B,0.416828200974703,0.0833489216252972,201
1556,200,internal,A,d,A->AC,A,C,0.352602936351824,4.14422404404818,201
1557,244,internal,B,d,B->AB,B,A,0.0259166161681055,0.426081438331894,201
1558,252,internal,B,d,B->AB,B,A,0.376391418936531,0.464261994163469,201
1559,294,internal,A,d,A->AB,A,B,0.288408823824141,3.61781240317586,201
1560,7,tip,B,d,B->AB,B,A,0.0419437068766369,0.318972598923363,202
1561,146,tip,C,d,C->BC,C,B,0.142661704783614,0.168584696916386,202
1562,169,tip,C,d,C->BC,C,B,0.347599947396107,0.152577175203893,202
1563,195,internal,BC,d,BC->ABC,C,A,17.3728779269613,24.2382483430387,202
1564,202,internal,A,d,A->AB,A,B,0.27252438148677,2.47613888431323,202
1565,251,internal,B,d,B->AB,B,A,0.536143904488875,0.854097939011125,202
1566,358,internal,C,d,C->AC,C,A,0.137297129498859,0.785014736801141,202
1567,146,tip,C,d,C->BC,C,B,0.216674768627902,0.0945716330720978,203
1568,162,tip,C,d,C->AC,C,A,0.424301258875167,0.320303794724833,203
1569,169,tip,C,d,C->BC,C,B,0.292134517755901,0.208042604844099,203
1570,195,internal,BC,d,BC->ABC,B,A,11.6958358556761,29.9152904143239,203
1571,213,internal,B,d,B->AB,B,A,0.0353536925549583,0.629502604745042,203
1572,252,internal,B,d,B->AB,B,A,0.382055702506257,0.458597710593743,203
1573,267,internal,C,d,C->BC,C,B,0.0550285598779812,1.62872203872202,203
1574,7,tip,B,d,B->AB,B,A,0.0846745692490292,0.276241736550971,204
1575,52,tip,A,d,A->AB,A,B,0.0506220619055969,0.328621151094403,204
1576,146,tip,C,d,C->BC,C,B,0.100334401945553,0.210911999754447,204
1577,162,tip,C,d,C->AC,C,A,0.728436404955342,0.0161686486446576,204
1578,169,tip,C,d,C->BC,C,B,0.395317818664084,0.104859303935916,204
1579,195,internal,AB,d,AB->ABC,B,C,4.58157264845044,37.0295536215496,204
1580,7,tip,B,d,B->AB,B,A,0.264266092198759,0.0966502136012408,205
1581,146,tip,C,d,C->BC,C,B,0.268258908566641,0.0429874931333586,205
1582,169,tip,C,d,C->BC,C,B,0.307199253247386,0.192977869352614,205
1583,195,internal,AB,d,AB->ABC,A,C,9.33722753479789,32.2738987352021,205
1584,252,internal,B,d,B->AB,B,A,0.284689344789292,0.555964068310708,205
1585,358,internal,C,d,C->AC,C,A,0.0528071239308746,0.869504742369125,205
1586,7,tip,B,d,B->AB,B,A,0.165311391560682,0.195604914239318,206
1587,146,tip,C,d,C->BC,C,B,0.306130719281692,0.00511568241830757,206
1588,169,tip,C,d,C->BC,C,B,0.00420397994372218,0.495973142656278,206
1589,202,internal,A,d,A->AB,A,B,0.519406223142117,2.22925704265788,206
1590,239,internal,B,d,B->AB,B,A,0.0415193017793051,1.63556744702069,206
1591,244,internal,A,d,A->AB,A,B,0.0570020234407399,0.39499603105926,206
1592,252,internal,B,d,B->AB,B,A,0.367279143669859,0.473374269430141,206
1593,344,internal,C,d,C->BC,C,B,0.0793053085399219,1.75346548216008,206
1594,356,internal,C,d,C->AC,C,A,0.245482866856486,1.54247496944351,206
1595,52,tip,B,d,B->AB,B,A,0.0151572530495249,0.364085959950475,207
1596,146,tip,C,d,C->BC,C,B,0.0258717738366607,0.285374627863339,207
1597,162,tip,C,d,C->AC,C,A,0.223557898377073,0.521047155222927,207
1598,169,tip,C,d,C->BC,C,B,0.35594540537005,0.14423171722995,207
1599,195,internal,C,d,C->BC,C,B,12.2024304050493,29.4086958649507,207
1600,213,internal,B,d,B->AB,B,A,0.191499545309019,0.473356751990981,207
1601,220,internal,B,d,B->BC,B,C,0.108208607833805,0.659571345866195,207
1602,239,internal,B,d,B->AB,B,A,0.295863340514182,1.38122340828582,207
1603,255,internal,B,d,B->AB,B,A,0.695393071455013,2.05327022644499,207
1604,294,internal,B,d,B->BC,B,C,0.195558241415685,3.71066298558432,207
1605,146,tip,B,d,B->BC,B,C,0.197177640881327,0.114068760818673,208
1606,162,tip,C,d,C->AC,C,A,0.337676807528202,0.406928246071798,208
1607,169,tip,C,d,C->BC,C,B,0.445997198633969,0.0541799239660313,208
1608,195,internal,C,d,C->AC,C,A,6.46382727414421,35.1472989958558,208
1609,213,internal,B,d,B->AB,B,A,0.167553331023215,0.497302966276785,208
1610,252,internal,B,d,B->AB,B,A,0.33636428474014,0.504289128359861,208
1611,294,internal,A,d,A->AB,A,B,1.29576521495783,2.61045601204217,208
1612,7,tip,B,d,B->AB,B,A,0.0157685622759973,0.345147743524003,209
1613,162,tip,C,d,C->AC,C,A,0.00303311817861484,0.741571935421385,209
1614,169,tip,C,d,C->BC,C,B,0.0352057154255892,0.464971407174411,209
1615,195,internal,AC,d,AC->ABC,A,B,10.3770977541756,31.2340285158244,209
1616,252,internal,B,d,B->AB,B,A,0.375475371475868,0.465178041624132,209
1617,294,internal,C,d,C->BC,C,B,1.49274991719758,2.41347130980242,209
1618,345,internal,C,d,C->BC,C,B,0.124450749277724,1.10034774652228,209
1619,7,tip,B,d,B->AB,B,A,0.0709997281117595,0.28991657768824,210
1620,52,tip,A,d,A->AB,A,B,0.114941975679745,0.264301237320255,210
1621,162,tip,C,d,C->AC,C,A,0.725124010304582,0.0194810432954178,210
1622,169,tip,C,d,C->BC,C,B,0.301486042572971,0.19869108002703,210
1623,195,internal,A,d,A->AB,A,B,9.49882356195152,32.1123027080485,210
1624,195,internal,AB,d,AB->ABC,B,C,24.9529858971469,16.6581403728531,210
1625,346,internal,C,d,C->BC,C,B,0.135213904517485,0.617075639582515,210
1626,7,tip,B,d,B->AB,B,A,0.0456454612081136,0.315270844591886,211
1627,52,tip,B,d,B->AB,B,A,0.0884445564712529,0.290798656528747,211
1628,146,tip,C,d,C->BC,C,B,0.287257437605938,0.0239889640940616,211
1629,162,tip,C,d,C->AC,C,A,0.023325174602842,0.721279878997158,211
1630,195,internal,BC,d,BC->ABC,C,A,2.78727639866514,38.8238498713349,211
1631,223,internal,B,d,B->AB,B,A,0.411129306769759,0.530831940030241,211
1632,366,internal,C,d,C->BC,C,B,0.0138214292672473,0.764045151132753,211
1633,7,tip,B,d,B->AB,B,A,0.198007259328886,0.162909046471114,212
1634,162,tip,C,d,C->AC,C,A,0.354520670512209,0.390084383087791,212
1635,195,internal,BC,d,BC->ABC,B,A,15.1404285774365,26.4706976925635,212
1636,252,internal,B,d,B->AB,B,A,0.269227470782573,0.571425942317427,212
1637,266,internal,C,d,C->BC,C,B,0.869985065076219,2.36562576292378,212
1638,296,internal,B,d,B->AB,B,A,0.167997332926975,0.687198156273025,212
1639,346,internal,C,d,C->BC,C,B,0.202729296610806,0.549560247489194,212
1640,366,internal,C,d,C->BC,C,B,0.1170603452002,0.6608062351998,212
1641,7,tip,B,d,B->AB,B,A,0.247533461920627,0.113382843879373,213
1642,146,tip,C,d,C->BC,C,B,0.0884825133805933,0.222763888319407,213
1643,162,tip,C,d,C->AC,C,A,0.438390327375042,0.306214726224958,213
1644,169,tip,C,d,C->BC,C,B,0.124309536472622,0.375867586127378,213
1645,195,internal,AC,d,AC->ABC,A,B,5.4549760603581,36.1561502096419,213
1646,220,internal,B,d,B->BC,B,C,0.0142782345368584,0.753501719163142,213
1647,251,internal,B,d,B->AB,B,A,0.420098061727467,0.970143781772533,213
1648,276,internal,A,d,A->AB,A,B,0.660551589980284,3.97462344121972,213
1649,343,internal,C,d,C->BC,C,B,0.675043503612528,1.02703452398747,213
1650,7,tip,B,d,B->AB,B,A,0.0533906848404099,0.30752562095959,214
1651,52,tip,A,d,A->AB,A,B,0.0559224085624664,0.323320804437534,214
1652,162,tip,C,d,C->AC,C,A,0.3929958369168,0.3516092166832,214
1653,346,internal,C,d,C->BC,C,B,0.0848881053970481,0.667401438702952,214
1654,366,internal,C,d,C->BC,C,B,0.0262968712701913,0.751569709129809,214
1655,7,tip,B,d,B->AB,B,A,0.339171426066481,0.0217448797335187,215
1656,162,tip,C,d,C->AC,C,A,0.726268981933764,0.0183360716662363,215
1657,169,tip,C,d,C->BC,C,B,0.131918671787899,0.368258450812101,215
1658,195,internal,AB,d,AB->ABC,B,C,29.4602625088084,12.1508637611916,215
1659,239,internal,B,d,B->AB,B,A,0.252300987487851,1.42478576131215,215
1660,251,internal,B,d,B->AB,B,A,0.298001883599389,1.09223995990061,215
1661,347,internal,B,d,B->BC,B,C,0.0631331080272427,0.444824135972757,215
1662,7,tip,B,d,B->AB,B,A,0.220384614644959,0.140531691155041,216
1663,169,tip,C,d,C->BC,C,B,0.422410907486509,0.0777662151134908,216
1664,195,internal,AB,d,AB->ABC,B,C,4.01184476623596,37.599281503764,216
1665,200,internal,A,d,A->AC,A,C,0.769077313110059,3.72774966728994,216
1666,252,internal,B,d,B->AB,B,A,0.322406909897047,0.518246503202953,216
1667,346,internal,C,d,C->BC,C,B,0.174604079167467,0.577685464932533,216
1668,356,internal,C,d,C->AC,C,A,0.164400215378101,1.6235576209219,216
1669,7,tip,B,d,B->AB,B,A,0.314824678044694,0.0460916277553062,217
1670,162,tip,C,d,C->AC,C,A,0.140166523297671,0.604438530302329,217
1671,169,tip,C,d,C->BC,C,B,0.371198203256988,0.128978919343012,217
1672,195,internal,AB,d,AB->ABC,B,C,21.1117578901055,20.4993683798945,217
1673,240,internal,B,d,B->AB,B,A,0.393477239074951,0.726149535525049,217
1674,252,internal,B,d,B->AB,B,A,0.420197622997623,0.420455790102377,217
1675,345,internal,C,d,C->BC,C,B,0.392117522384487,0.832680973415513,217
1676,7,tip,B,d,B->AB,B,A,0.211585760090221,0.149330545709779,218
1677,146,tip,C,d,C->BC,C,B,0.200822214150725,0.110424187549275,218
1678,162,tip,C,d,C->AC,C,A,0.471672090573327,0.272932963026673,218
1679,169,tip,C,d,C->BC,C,B,0.176249599313312,0.323927523286688,218
1680,229,internal,A,d,A->AB,A,B,0.11517227426946,2.09024818853054,218
1681,276,internal,A,d,A->AB,A,B,0.133216070489216,4.50195896071078,218
1682,7,tip,B,d,B->AB,B,A,0.281902434391256,0.0790138714087439,219
1683,52,tip,B,d,B->AB,B,A,0.323205918494582,0.0560372945054177,219
1684,146,tip,C,d,C->BC,C,B,0.0337066052676258,0.277539796432374,219
1685,162,tip,C,d,C->AC,C,A,0.0741334795944212,0.670471574005579,219
1686,169,tip,C,d,C->BC,C,B,0.0339801971152711,0.466196925484729,219
1687,295,internal,A,d,A->AC,A,C,0.271538928272227,1.34403106722777,219
1688,7,tip,B,d,B->AB,B,A,0.352320353992574,0.00859595180742578,220
1689,146,tip,C,d,C->BC,C,B,0.148042366312356,0.163204035387644,220
1690,162,tip,C,d,C->AC,C,A,0.52130965093754,0.22329540266246,220
1691,169,tip,C,d,C->BC,C,B,0.169403470129343,0.330773652470657,220
1692,195,internal,B,d,B->BC,B,C,29.1689371562618,12.4421891137382,220
1693,195,internal,BC,d,BC->ABC,C,A,30.1453289327983,11.4657973372017,220
1694,229,internal,A,d,A->AB,A,B,0.0746661064122647,2.13075435638773,220
1695,351,internal,C,d,C->BC,C,B,0.310437819554732,0.976681979045268,220
1696,7,tip,B,d,B->AB,B,A,0.120278487512838,0.240637818287162,221
1697,52,tip,B,d,B->AB,B,A,0.361426630094437,0.0178165829055635,221
1698,146,tip,C,d,C->BC,C,B,0.171574161079057,0.139672240620943,221
1699,162,tip,C,d,C->AC,C,A,0.533515632926328,0.211089420673672,221
1700,169,tip,C,d,C->BC,C,B,0.153948032161562,0.346229090438438,221
1701,195,internal,AB,d,AB->ABC,A,C,23.6341286888828,17.9769975811172,221
1702,240,internal,A,d,A->AB,A,B,0.0231164089872057,1.09651036561279,221
1703,294,internal,A,d,A->AC,A,C,0.379519129136324,3.52670209786368,221
1704,346,internal,C,d,C->BC,C,B,0.190389412383871,0.561900131716129,221
1705,353,internal,C,d,C->AC,C,A,0.237158191523526,1.04996157907647,221
