,node,node.type,sampled_states_AT_nodes,clado_event_type,clado_event_txt,clado_dispersal_from,clado_dispersal_to,time_bp,left_desc_nodes,right_desc_nodes,nmap
14225,276,internal,2,founder (j),A->A,B,A,B,3.9062213,277,294,596
14226,295,internal,3,founder (j),B->B,C,B,C,0.8551954,296,100,596
14227,296,internal,3,founder (j),B->A,B,B,A,0.268087,297,99,596
14228,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,596
14229,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,596
14230,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,596
14231,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,596
14232,346,internal,4,founder (j),C->C,B,C,B,0.5079573,347,148,596
14233,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,596
14234,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,596
14235,195,internal,5,founder (j),AB->AB,C,A,C,6.9218299,196,333,597
14236,199,internal,2,founder (j),A->B,A,A,B,4.496827,200,269,597
14237,200,internal,3,founder (j),B->B,C,B,C,3.576646,201,261,597
14238,202,internal,3,founder (j),B->A,B,B,A,2.2054204,203,229,597
14239,203,internal,2,founder (j),A->B,A,A,B,1.6275389,204,228,597
14240,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,597
14241,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,597
14242,221,internal,3,founder (j),B->B,A,B,A,1.0790267,222,227,597
14243,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,597
14244,227,internal,2,founder (j),A->B,A,A,B,0.5946518,24,25,597
14245,230,internal,3,founder (j),B->B,A,B,A,1.6770867,231,239,597
14246,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,597
14247,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,597
14248,240,internal,2,founder (j),A->B,A,A,B,0.6166606,241,243,597
14249,244,internal,2,founder (j),A->B,A,A,B,0.3460421,40,41,597
14250,252,internal,3,founder (j),B->A,B,B,A,0.3792432,253,52,597
14251,255,internal,3,founder (j),B->A,B,B,A,1.9759907,256,260,597
14252,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,597
14253,276,internal,2,founder (j),A->A,B,A,B,3.9062213,277,294,597
14254,295,internal,4,founder (j),C->B,C,C,B,0.8551954,296,100,597
14255,296,internal,3,founder (j),B->A,B,B,A,0.268087,297,99,597
14256,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,597
14257,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,597
14258,346,internal,4,founder (j),C->C,B,C,B,0.5079573,347,148,597
14259,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,597
14260,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,597
14261,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,597
14262,200,internal,3,founder (j),B->B,C,B,C,3.576646,201,261,598
14263,203,internal,3,founder (j),B->B,A,B,A,1.6275389,204,228,598
14264,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,598
14265,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,598
14266,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,598
14267,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,598
14268,230,internal,3,founder (j),B->B,A,B,A,1.6770867,231,239,598
14269,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,598
14270,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,598
14271,240,internal,2,founder (j),A->B,A,A,B,0.6166606,241,243,598
14272,244,internal,2,founder (j),A->B,A,A,B,0.3460421,40,41,598
14273,255,internal,3,founder (j),B->A,B,B,A,1.9759907,256,260,598
14274,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,598
14275,295,internal,2,founder (j),A->A,C,A,C,0.8551954,296,100,598
14276,296,internal,2,founder (j),A->A,B,A,B,0.268087,297,99,598
14277,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,598
14278,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,598
14279,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,598
14280,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,598
14281,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,598
14282,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,598
14283,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,598
14284,199,internal,3,founder (j),B->B,A,B,A,4.496827,200,269,599
14285,203,internal,3,founder (j),B->B,A,B,A,1.6275389,204,228,599
14286,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,599
14287,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,599
14288,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,599
14289,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,599
14290,230,internal,3,founder (j),B->B,A,B,A,1.6770867,231,239,599
14291,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,599
14292,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,599
14293,240,internal,2,founder (j),A->B,A,A,B,0.6166606,241,243,599
14294,244,internal,2,founder (j),A->B,A,A,B,0.3460421,40,41,599
14295,255,internal,3,founder (j),B->A,B,B,A,1.9759907,256,260,599
14296,261,internal,3,founder (j),B->C,B,B,C,3.2356109,262,266,599
14297,266,internal,3,founder (j),B->B,C,B,C,1.6837506,267,268,599
14298,267,internal,3,founder (j),B->B,C,B,C,1.4937886,67,68,599
14299,276,internal,3,founder (j),B->A,B,B,A,3.9062213,277,294,599
14300,295,internal,3,founder (j),B->B,C,B,C,0.8551954,296,100,599
14301,296,internal,3,founder (j),B->A,B,B,A,0.268087,297,99,599
14302,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,599
14303,339,internal,4,founder (j),C->B,C,C,B,0.7340732,340,143,599
14304,340,internal,3,founder (j),B->C,B,B,C,0.5409251,341,142,599
14305,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,599
14306,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,599
14307,346,internal,4,founder (j),C->C,B,C,B,0.5079573,347,148,599
14308,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,599
14309,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,599
14310,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,599
14311,199,internal,2,founder (j),A->C,A,A,C,4.496827,200,269,600
14312,200,internal,4,founder (j),C->B,C,C,B,3.576646,201,261,600
14313,203,internal,3,founder (j),B->B,A,B,A,1.6275389,204,228,600
14314,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,600
14315,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,600
14316,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,600
14317,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,600
14318,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,600
14319,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,600
14320,239,internal,3,founder (j),B->B,A,B,A,1.1196268,240,43,600
14321,243,internal,3,founder (j),B->B,A,B,A,0.451998,244,42,600
14322,244,internal,3,founder (j),B->B,A,B,A,0.3460421,40,41,600
14323,252,internal,3,founder (j),B->A,B,B,A,0.3792432,253,52,600
14324,255,internal,3,founder (j),B->A,B,B,A,1.9759907,256,260,600
14325,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,600
14326,276,internal,2,founder (j),A->A,B,A,B,3.9062213,277,294,600
14327,294,internal,3,founder (j),B->A,B,B,A,1.61557,295,101,600
14328,295,internal,2,founder (j),A->A,C,A,C,0.8551954,296,100,600
14329,296,internal,2,founder (j),A->A,B,A,B,0.268087,297,99,600
14330,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,600
14331,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,600
14332,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,600
14333,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,600
14334,346,internal,4,founder (j),C->C,B,C,B,0.5079573,347,148,600
14335,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,600
14336,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,600
14337,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,600
14338,194,root,2,founder (j),A->C,A,A,C,41.6111262,195,193,601
14339,200,internal,2,founder (j),A->A,C,A,C,3.576646,201,261,601
14340,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,601
14341,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,601
14342,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,601
14343,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,601
14344,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,601
14345,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,601
14346,239,internal,3,founder (j),B->B,A,B,A,1.1196268,240,43,601
14347,240,internal,3,founder (j),B->B,A,B,A,0.6166606,241,243,601
14348,244,internal,2,founder (j),A->B,A,A,B,0.3460421,40,41,601
14349,255,internal,2,founder (j),A->A,B,A,B,1.9759907,256,260,601
14350,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,601
14351,294,internal,2,founder (j),A->A,B,A,B,1.61557,295,101,601
14352,295,internal,2,founder (j),A->A,C,A,C,0.8551954,296,100,601
14353,296,internal,2,founder (j),A->A,B,A,B,0.268087,297,99,601
14354,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,601
14355,342,internal,3,founder (j),B->B,C,B,C,0.1590774,139,140,601
14356,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,601
14357,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,601
14358,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,601
14359,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,601
14360,199,internal,2,founder (j),A->C,A,A,C,4.496827,200,269,602
14361,200,internal,4,founder (j),C->B,C,C,B,3.576646,201,261,602
14362,201,internal,3,founder (j),B->B,A,B,A,2.7486633,202,255,602
14363,203,internal,3,founder (j),B->B,A,B,A,1.6275389,204,228,602
14364,217,internal,3,founder (j),B->C,B,B,C,0.6135383,218,13,602
14365,218,internal,4,founder (j),C->B,C,C,B,0.4777196,219,12,602
14366,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,602
14367,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,602
14368,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,602
14369,230,internal,3,founder (j),B->B,A,B,A,1.6770867,231,239,602
14370,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,602
14371,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,602
14372,240,internal,2,founder (j),A->B,A,A,B,0.6166606,241,243,602
14373,244,internal,2,founder (j),A->B,A,A,B,0.3460421,40,41,602
14374,255,internal,2,founder (j),A->A,B,A,B,1.9759907,256,260,602
14375,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,602
14376,276,internal,2,founder (j),A->A,B,A,B,3.9062213,277,294,602
14377,295,internal,3,founder (j),B->B,C,B,C,0.8551954,296,100,602
14378,296,internal,3,founder (j),B->A,B,B,A,0.268087,297,99,602
14379,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,602
14380,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,602
14381,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,602
14382,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,602
14383,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,602
14384,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,602
14385,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,602
14386,195,internal,2,founder (j),A->A,C,A,C,6.9218299,196,333,603
14387,196,internal,2,founder (j),A->A,B,A,B,6.3232275,197,138,603
14388,199,internal,2,founder (j),A->B,A,A,B,4.496827,200,269,603
14389,200,internal,3,founder (j),B->B,C,B,C,3.576646,201,261,603
14390,203,internal,3,founder (j),B->B,A,B,A,1.6275389,204,228,603
14391,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,603
14392,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,603
14393,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,603
14394,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,603
14395,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,603
14396,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,603
14397,239,internal,3,founder (j),B->B,A,B,A,1.1196268,240,43,603
14398,240,internal,3,founder (j),B->B,A,B,A,0.6166606,241,243,603
14399,244,internal,2,founder (j),A->B,A,A,B,0.3460421,40,41,603
14400,255,internal,3,founder (j),B->A,B,B,A,1.9759907,256,260,603
14401,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,603
14402,294,internal,2,founder (j),A->A,B,A,B,1.61557,295,101,603
14403,295,internal,2,founder (j),A->A,C,A,C,0.8551954,296,100,603
14404,296,internal,2,founder (j),A->A,B,A,B,0.268087,297,99,603
14405,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,603
14406,339,internal,4,founder (j),C->B,C,C,B,0.7340732,340,143,603
14407,341,internal,3,founder (j),B->B,C,B,C,0.3265551,342,141,603
14408,342,internal,3,founder (j),B->B,C,B,C,0.1590774,139,140,603
14409,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,603
14410,346,internal,4,founder (j),C->C,B,C,B,0.5079573,347,148,603
14411,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,603
14412,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,603
14413,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,603
14414,358,internal,4,founder (j),C->C,A,C,A,0.7446051,359,162,603
14415,199,internal,2,founder (j),A->C,A,A,C,4.496827,200,269,604
14416,200,internal,4,founder (j),C->B,C,C,B,3.576646,201,261,604
14417,203,internal,3,founder (j),B->B,A,B,A,1.6275389,204,228,604
14418,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,604
14419,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,604
14420,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,604
14421,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,604
14422,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,604
14423,239,internal,3,founder (j),B->B,A,B,A,1.1196268,240,43,604
14424,240,internal,3,founder (j),B->B,A,B,A,0.6166606,241,243,604
14425,244,internal,2,founder (j),A->B,A,A,B,0.3460421,40,41,604
14426,255,internal,3,founder (j),B->A,B,B,A,1.9759907,256,260,604
14427,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,604
14428,276,internal,2,founder (j),A->A,B,A,B,3.9062213,277,294,604
14429,295,internal,3,founder (j),B->B,C,B,C,0.8551954,296,100,604
14430,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,604
14431,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,604
14432,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,604
14433,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,604
14434,345,internal,4,founder (j),C->B,C,C,B,0.7522895,346,149,604
14435,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,604
14436,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,604
14437,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,604
14438,366,internal,4,founder (j),C->C,B,C,B,0.5001771,367,169,604
14439,200,internal,2,founder (j),A->A,C,A,C,3.576646,201,261,605
14440,201,internal,2,founder (j),A->B,A,A,B,2.7486633,202,255,605
14441,203,internal,3,founder (j),B->B,A,B,A,1.6275389,204,228,605
14442,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,605
14443,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,605
14444,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,605
14445,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,605
14446,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,605
14447,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,605
14448,244,internal,2,founder (j),A->B,A,A,B,0.3460421,40,41,605
14449,255,internal,2,founder (j),A->A,B,A,B,1.9759907,256,260,605
14450,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,605
14451,276,internal,2,founder (j),A->A,B,A,B,3.9062213,277,294,605
14452,295,internal,3,founder (j),B->B,C,B,C,0.8551954,296,100,605
14453,296,internal,3,founder (j),B->A,B,B,A,0.268087,297,99,605
14454,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,605
14455,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,605
14456,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,605
14457,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,605
14458,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,605
14459,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,605
14460,202,internal,2,founder (j),A->A,B,A,B,2.2054204,203,229,606
14461,203,internal,2,founder (j),A->B,A,A,B,1.6275389,204,228,606
14462,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,606
14463,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,606
14464,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,606
14465,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,606
14466,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,606
14467,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,606
14468,244,internal,2,founder (j),A->B,A,A,B,0.3460421,40,41,606
14469,255,internal,2,founder (j),A->A,B,A,B,1.9759907,256,260,606
14470,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,606
14471,276,internal,2,founder (j),A->A,B,A,B,3.9062213,277,294,606
14472,295,internal,3,founder (j),B->B,C,B,C,0.8551954,296,100,606
14473,296,internal,3,founder (j),B->A,B,B,A,0.268087,297,99,606
14474,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,606
14475,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,606
14476,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,606
14477,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,606
14478,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,606
14479,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,606
14480,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,606
14481,200,internal,2,founder (j),A->A,C,A,C,3.576646,201,261,607
14482,203,internal,2,founder (j),A->B,A,A,B,1.6275389,204,228,607
14483,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,607
14484,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,607
14485,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,607
14486,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,607
14487,230,internal,2,founder (j),A->B,A,A,B,1.6770867,231,239,607
14488,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,607
14489,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,607
14490,240,internal,2,founder (j),A->B,A,A,B,0.6166606,241,243,607
14491,244,internal,2,founder (j),A->B,A,A,B,0.3460421,40,41,607
14492,255,internal,2,founder (j),A->A,B,A,B,1.9759907,256,260,607
14493,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,607
14494,294,internal,2,founder (j),A->A,B,A,B,1.61557,295,101,607
14495,295,internal,2,founder (j),A->A,C,A,C,0.8551954,296,100,607
14496,296,internal,2,founder (j),A->A,B,A,B,0.268087,297,99,607
14497,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,607
14498,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,607
14499,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,607
14500,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,607
14501,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,607
14502,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,607
14503,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,607
14504,200,internal,2,founder (j),A->A,C,A,C,3.576646,201,261,608
14505,202,internal,2,founder (j),A->A,B,A,B,2.2054204,203,229,608
14506,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,608
14507,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,608
14508,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,608
14509,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,608
14510,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,608
14511,239,internal,3,founder (j),B->B,A,B,A,1.1196268,240,43,608
14512,243,internal,3,founder (j),B->B,A,B,A,0.451998,244,42,608
14513,244,internal,3,founder (j),B->B,A,B,A,0.3460421,40,41,608
14514,255,internal,2,founder (j),A->A,B,A,B,1.9759907,256,260,608
14515,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,608
14516,294,internal,2,founder (j),A->A,B,A,B,1.61557,295,101,608
14517,295,internal,2,founder (j),A->A,C,A,C,0.8551954,296,100,608
14518,296,internal,2,founder (j),A->A,B,A,B,0.268087,297,99,608
14519,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,608
14520,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,608
14521,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,608
14522,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,608
14523,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,608
14524,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,608
14525,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,608
14526,200,internal,2,founder (j),A->A,C,A,C,3.576646,201,261,609
14527,201,internal,2,founder (j),A->B,A,A,B,2.7486633,202,255,609
14528,203,internal,3,founder (j),B->B,A,B,A,1.6275389,204,228,609
14529,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,609
14530,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,609
14531,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,609
14532,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,609
14533,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,609
14534,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,609
14535,255,internal,2,founder (j),A->A,B,A,B,1.9759907,256,260,609
14536,294,internal,3,founder (j),B->C,B,B,C,1.61557,295,101,609
14537,295,internal,4,founder (j),C->B,C,C,B,0.8551954,296,100,609
14538,296,internal,3,founder (j),B->A,B,B,A,0.268087,297,99,609
14539,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,609
14540,342,internal,3,founder (j),B->B,C,B,C,0.1590774,139,140,609
14541,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,609
14542,344,internal,4,founder (j),C->B,C,C,B,1.2247985,345,348,609
14543,345,internal,3,founder (j),B->B,C,B,C,0.7522895,346,149,609
14544,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,609
14545,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,609
14546,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,609
14547,196,internal,2,founder (j),A->A,B,A,B,6.3232275,197,138,610
14548,202,internal,2,founder (j),A->A,B,A,B,2.2054204,203,229,610
14549,203,internal,2,founder (j),A->B,A,A,B,1.6275389,204,228,610
14550,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,610
14551,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,610
14552,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,610
14553,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,610
14554,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,610
14555,255,internal,2,founder (j),A->A,B,A,B,1.9759907,256,260,610
14556,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,610
14557,294,internal,2,founder (j),A->A,B,A,B,1.61557,295,101,610
14558,296,internal,2,founder (j),A->A,B,A,B,0.268087,297,99,610
14559,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,610
14560,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,610
14561,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,610
14562,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,610
14563,346,internal,4,founder (j),C->C,B,C,B,0.5079573,347,148,610
14564,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,610
14565,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,610
14566,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,610
14567,194,root,2,founder (j),A->B,A,A,B,41.6111262,195,193,611
14568,199,internal,2,founder (j),A->C,A,A,C,4.496827,200,269,611
14569,200,internal,4,founder (j),C->B,C,C,B,3.576646,201,261,611
14570,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,611
14571,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,611
14572,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,611
14573,227,internal,2,founder (j),A->B,A,A,B,0.5946518,24,25,611
14574,232,internal,3,founder (j),B->C,B,B,C,0.5890819,233,33,611
14575,233,internal,4,founder (j),C->C,B,C,B,0.5509269,234,236,611
14576,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,611
14577,239,internal,3,founder (j),B->B,A,B,A,1.1196268,240,43,611
14578,243,internal,3,founder (j),B->B,A,B,A,0.451998,244,42,611
14579,244,internal,3,founder (j),B->B,A,B,A,0.3460421,40,41,611
14580,251,internal,3,founder (j),B->A,B,B,A,0.8406534,252,254,611
14581,255,internal,3,founder (j),B->A,B,B,A,1.9759907,256,260,611
14582,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,611
14583,294,internal,2,founder (j),A->A,B,A,B,1.61557,295,101,611
14584,295,internal,2,founder (j),A->A,C,A,C,0.8551954,296,100,611
14585,296,internal,2,founder (j),A->A,B,A,B,0.268087,297,99,611
14586,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,611
14587,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,611
14588,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,611
14589,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,611
14590,346,internal,4,founder (j),C->C,B,C,B,0.5079573,347,148,611
14591,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,611
14592,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,611
14593,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,611
14594,195,internal,2,founder (j),A->A,C,A,C,6.9218299,196,333,612
14595,196,internal,2,founder (j),A->A,B,A,B,6.3232275,197,138,612
14596,200,internal,2,founder (j),A->A,C,A,C,3.576646,201,261,612
14597,201,internal,2,founder (j),A->B,A,A,B,2.7486633,202,255,612
14598,203,internal,3,founder (j),B->B,A,B,A,1.6275389,204,228,612
14599,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,612
14600,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,612
14601,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,612
