,node,node.type,current_rangetxt,event_type,event_txt,ana_dispersal_from,dispersal_to,event_time,abs_event_time,nmap
2132,18,tip,C,d,C->BC,C,B,0.0516492335260488,1.39446725047395,684
2133,19,tip,C,d,C->BC,C,B,0.996386846282669,0.450524058717331,684
2134,20,tip,C,d,C->BC,C,B,0.792268393002286,0.654968380997714,684
2135,18,tip,C,d,C->BC,C,B,0.650215514654942,0.795900969345058,685
2136,19,tip,C,d,C->BC,C,B,0.99272633293456,0.45418457206544,685
2137,20,tip,C,d,C->BC,C,B,1.30078844297037,0.146448331029626,685
2138,18,tip,C,d,C->BC,C,B,0.483664485563259,0.962451998436741,686
2139,19,tip,B,d,B->BC,B,C,1.38572003908926,0.0611908659107405,686
2140,20,tip,C,d,C->BC,C,B,0.883439520066333,0.563797253933667,686
2141,18,tip,C,d,C->BC,C,B,0.407062173612565,1.03905431038744,687
2142,19,tip,C,d,C->BC,C,B,0.457191149756978,0.989719755243022,687
2143,20,tip,C,d,C->BC,C,B,0.931917620842584,0.515319153157416,687
2144,18,tip,B,d,B->BC,B,C,0.805792903730945,0.640323580269055,688
2145,19,tip,B,d,B->BC,B,C,0.465310159450569,0.981600745549431,688
2146,20,tip,C,d,C->BC,C,B,1.02026741927917,0.426969354720828,688
2147,18,tip,C,d,C->BC,C,B,1.39544200614928,0.0506744778507175,689
2148,19,tip,C,d,C->BC,C,B,0.884695098435388,0.562215806564612,689
2149,20,tip,C,d,C->BC,C,B,0.0703472858558671,1.37688948814413,689
2150,18,tip,C,d,C->BC,C,B,0.210249959307611,1.23586652469239,690
2151,19,tip,C,d,C->BC,C,B,1.25358329243007,0.193327612569929,690
2152,20,tip,C,d,C->BC,C,B,0.128588019659933,1.31864875434007,690
2153,18,tip,C,d,C->BC,C,B,0.140801821435001,1.305314662565,691
2154,19,tip,C,d,C->BC,C,B,0.411838079136829,1.03507282586317,691
2155,20,tip,C,d,C->BC,C,B,0.326798399966443,1.12043837403356,691
2156,18,tip,C,d,C->BC,C,B,0.97742018030267,0.46869630369733,692
2157,19,tip,C,d,C->BC,C,B,1.16544695800171,0.281463946998287,692
2158,20,tip,C,d,C->BC,C,B,0.362721119699755,1.08451565430024,692
2159,18,tip,C,d,C->BC,C,B,0.976246256484669,0.469870227515331,693
2160,19,tip,C,d,C->BC,C,B,0.939618679664188,0.507292225335812,693
2161,20,tip,C,d,C->BC,C,B,1.44493999465407,0.00229677934593098,693
2162,18,tip,C,d,C->BC,C,B,0.862773610739866,0.583342873260134,694
2163,19,tip,C,d,C->BC,C,B,0.687892857727325,0.759018047272675,694
2164,20,tip,C,d,C->BC,C,B,0.706358591268488,0.740878182731512,694
2165,18,tip,C,d,C->BC,C,B,0.756894014193992,0.689222469806008,695
2166,19,tip,C,d,C->BC,C,B,1.14817936961657,0.298731535383434,695
2167,20,tip,C,d,C->BC,C,B,0.235214083210639,1.21202269078936,695
2168,18,tip,C,d,C->BC,C,B,1.24932648539158,0.196789998608417,696
2169,19,tip,C,d,C->BC,C,B,0.25278859843877,1.19412230656123,696
2170,20,tip,C,d,C->BC,C,B,0.818306892680532,0.628929881319468,696
2171,18,tip,C,d,C->BC,C,B,0.00736971534599586,1.438746768654,697
2172,19,tip,C,d,C->BC,C,B,0.2885689679626,1.1583419370374,697
2173,20,tip,C,d,C->BC,C,B,0.141883581446347,1.30535319255365,697
2174,18,tip,C,d,C->BC,C,B,1.22574608465118,0.220370399348822,698
2175,19,tip,C,d,C->BC,C,B,1.29720095517601,0.149709949823993,698
2176,20,tip,C,d,C->BC,C,B,1.07743576736632,0.369801006633677,698
