,node,node.type,sampled_states_AT_nodes,clado_event_type,clado_event_txt,clado_dispersal_from,clado_dispersal_to,time_bp,left_desc_nodes,right_desc_nodes,nmap
2669,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,520
2670,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,520
2671,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,520
2672,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,521
2673,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,521
2674,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,521
2675,85,internal,4,founder (j),C->C,B,C,B,1.4461165,86,18,521
2676,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,521
2677,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,521
2678,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,522
2679,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,522
2680,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,522
2681,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,522
2682,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,522
2683,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,523
2684,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,523
2685,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,523
2686,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,523
2687,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,523
2688,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,524
2689,76,internal,4,founder (j),C->A,C,C,A,1.0402374,77,15,524
2690,77,internal,2,founder (j),A->A,B,A,B,1.0095247,78,14,524
2691,78,internal,2,founder (j),A->A,C,A,C,0.9767818,79,13,524
2692,83,internal,4,founder (j),C->C,B,C,B,1.4472368,84,20,524
2693,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,524
2694,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,524
2695,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,525
2696,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,525
2697,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,525
2698,84,internal,4,founder (j),C->C,B,C,B,1.4469109,85,19,525
2699,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,525
2700,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,526
2701,76,internal,4,founder (j),C->A,C,C,A,1.0402374,77,15,526
2702,77,internal,2,founder (j),A->A,B,A,B,1.0095247,78,14,526
2703,78,internal,2,founder (j),A->A,C,A,C,0.9767818,79,13,526
2704,84,internal,4,founder (j),C->B,C,C,B,1.4469109,85,19,526
2705,86,internal,3,founder (j),B->B,C,B,C,1.4397735,16,17,526
2706,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,526
2707,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,527
2708,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,527
2709,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,527
2710,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,527
2711,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,527
2712,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,528
2713,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,528
2714,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,528
2715,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,528
2716,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,528
2717,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,529
2718,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,529
2719,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,529
2720,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,529
2721,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,529
2722,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,530
2723,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,530
2724,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,530
2725,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,530
2726,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,530
2727,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,531
2728,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,531
2729,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,531
2730,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,531
2731,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,531
2732,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,532
2733,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,532
2734,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,532
2735,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,532
2736,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,532
2737,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,533
2738,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,533
2739,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,533
2740,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,533
2741,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,533
2742,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,534
2743,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,534
2744,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,534
2745,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,534
2746,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,534
2747,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,535
2748,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,535
2749,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,535
2750,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,535
2751,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,535
2752,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,536
2753,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,536
2754,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,536
2755,83,internal,4,founder (j),C->C,B,C,B,1.4472368,84,20,536
2756,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,536
2757,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,536
2758,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,537
2759,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,537
2760,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,537
2761,83,internal,4,founder (j),C->C,B,C,B,1.4472368,84,20,537
2762,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,537
2763,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,538
2764,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,538
2765,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,538
2766,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,538
2767,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,538
2768,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,539
2769,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,539
2770,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,539
2771,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,539
2772,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,539
2773,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,540
2774,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,540
2775,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,540
2776,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,540
2777,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,540
2778,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,541
2779,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,541
2780,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,541
2781,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,541
2782,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,542
2783,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,542
2784,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,542
2785,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,542
2786,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,542
2787,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,543
2788,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,543
2789,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,543
2790,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,543
2791,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,543
2792,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,544
2793,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,544
2794,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,544
2795,85,internal,4,founder (j),C->C,B,C,B,1.4461165,86,18,544
2796,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,544
2797,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,544
2798,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,545
2799,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,545
2800,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,545
2801,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,545
2802,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,545
2803,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,546
2804,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,546
2805,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,546
2806,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,546
2807,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,546
2808,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,547
2809,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,547
2810,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,547
2811,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,547
2812,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,547
2813,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,548
2814,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,548
2815,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,548
2816,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,548
2817,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,548
2818,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,549
2819,76,internal,4,founder (j),C->B,C,C,B,1.0402374,77,15,549
2820,77,internal,3,founder (j),B->C,B,B,C,1.0095247,78,14,549
2821,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,549
2822,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,549
2823,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,549
2824,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,550
2825,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,550
2826,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,550
2827,83,internal,4,founder (j),C->B,C,C,B,1.4472368,84,20,550
2828,86,internal,3,founder (j),B->B,C,B,C,1.4397735,16,17,550
2829,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,550
2830,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,551
2831,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,551
2832,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,551
2833,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,551
2834,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,551
2835,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,552
2836,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,552
2837,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,552
2838,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,552
2839,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,552
2840,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,553
2841,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,553
2842,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,553
2843,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,553
2844,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,553
2845,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,554
2846,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,554
2847,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,554
2848,85,internal,4,founder (j),C->B,C,C,B,1.4461165,86,18,554
2849,86,internal,3,founder (j),B->B,C,B,C,1.4397735,16,17,554
2850,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,554
2851,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,555
2852,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,555
2853,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,555
2854,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,555
2855,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,555
2856,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,556
2857,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,556
2858,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,556
2859,84,internal,4,founder (j),C->C,B,C,B,1.4469109,85,19,556
2860,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,556
2861,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,556
2862,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,557
2863,76,internal,4,founder (j),C->A,C,C,A,1.0402374,77,15,557
2864,77,internal,2,founder (j),A->A,B,A,B,1.0095247,78,14,557
2865,78,internal,2,founder (j),A->A,C,A,C,0.9767818,79,13,557
2866,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,557
2867,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,557
2868,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,558
2869,76,internal,4,founder (j),C->A,C,C,A,1.0402374,77,15,558
2870,77,internal,2,founder (j),A->A,B,A,B,1.0095247,78,14,558
2871,78,internal,2,founder (j),A->A,C,A,C,0.9767818,79,13,558
2872,82,internal,4,founder (j),C->B,C,C,B,1.4678452,83,21,558
2873,86,internal,3,founder (j),B->B,C,B,C,1.4397735,16,17,558
2874,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,558
2875,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,559
2876,76,internal,4,founder (j),C->A,C,C,A,1.0402374,77,15,559
2877,77,internal,2,founder (j),A->A,B,A,B,1.0095247,78,14,559
2878,78,internal,2,founder (j),A->A,C,A,C,0.9767818,79,13,559
2879,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,559
2880,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,559
2881,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,560
2882,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,560
2883,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,560
2884,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,560
2885,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,560
2886,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,561
2887,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,561
2888,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,561
2889,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,561
2890,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,561
2891,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,562
2892,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,562
2893,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,562
2894,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,562
2895,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,562
2896,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,563
2897,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,563
2898,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,563
2899,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,563
2900,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,563
2901,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,564
2902,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,564
2903,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,564
2904,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,564
2905,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,564
2906,71,internal,4,founder (j),C->B,C,C,B,1.2675084,72,3,565
2907,72,internal,3,founder (j),B->B,C,B,C,1.2643832,1,2,565
2908,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,565
2909,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,565
2910,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,565
2911,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,565
2912,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,566
2913,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,566
2914,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,566
2915,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,566
2916,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,566
2917,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,567
2918,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,567
2919,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,567
2920,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,567
2921,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,567
2922,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,568
2923,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,568
2924,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,568
2925,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,568
2926,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,568
2927,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,569
2928,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,569
2929,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,569
2930,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,569
2931,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,569
2932,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,570
2933,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,570
2934,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,570
2935,85,internal,4,founder (j),C->B,C,C,B,1.4461165,86,18,570
2936,86,internal,3,founder (j),B->B,C,B,C,1.4397735,16,17,570
2937,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,570
2938,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,571
2939,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,571
2940,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,571
2941,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,571
2942,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,571
2943,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,572
2944,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,572
2945,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,572
2946,84,internal,4,founder (j),C->C,B,C,B,1.4469109,85,19,572
2947,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,572
2948,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,572
2949,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,573
2950,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,573
2951,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,573
2952,85,internal,4,founder (j),C->B,C,C,B,1.4461165,86,18,573
2953,86,internal,3,founder (j),B->B,C,B,C,1.4397735,16,17,573
2954,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,573
2955,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,574
2956,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,574
2957,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,574
2958,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,574
2959,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,574
2960,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,575
2961,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,575
2962,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,575
2963,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,576
2964,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,576
2965,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,576
2966,84,internal,4,founder (j),C->C,B,C,B,1.4469109,85,19,576
2967,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,576
2968,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,576
2969,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,577
2970,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,577
2971,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,577
2972,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,577
2973,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,577
2974,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,578
2975,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,578
2976,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,578
2977,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,578
2978,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,578
2979,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,579
2980,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,579
2981,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,579
2982,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,579
2983,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,579
2984,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,580
2985,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,580
2986,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,580
2987,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,580
2988,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,580
2989,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,581
2990,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,581
2991,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,581
2992,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,581
2993,88,internal,4,founder (j),C->B,C,C,B,1.0948354,89,90,581
2994,89,internal,3,founder (j),B->C,B,B,C,0.6536147,24,25,581
2995,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,582
2996,76,internal,4,founder (j),C->B,C,C,B,1.0402374,77,15,582
2997,77,internal,3,founder (j),B->C,B,B,C,1.0095247,78,14,582
2998,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,582
2999,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,582
3000,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,582
3001,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,583
3002,76,internal,4,founder (j),C->B,C,C,B,1.0402374,77,15,583
3003,77,internal,3,founder (j),B->A,B,B,A,1.0095247,78,14,583
3004,78,internal,2,founder (j),A->A,C,A,C,0.9767818,79,13,583
3005,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,583
3006,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,583
3007,71,internal,4,founder (j),C->B,C,C,B,1.2675084,72,3,584
3008,72,internal,3,founder (j),B->B,C,B,C,1.2643832,1,2,584
3009,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,584
3010,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,584
3011,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,584
3012,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,584
3013,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,585
3014,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,585
3015,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,585
3016,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,585
3017,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,585
3018,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,586
3019,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,586
3020,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,586
3021,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,586
3022,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,586
3023,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,587
3024,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,587
3025,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,587
3026,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,587
3027,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,587
3028,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,588
3029,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,588
3030,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,588
3031,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,588
3032,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,588
3033,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,589
3034,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,589
3035,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,589
3036,82,internal,4,founder (j),C->B,C,C,B,1.4678452,83,21,589
3037,86,internal,3,founder (j),B->B,C,B,C,1.4397735,16,17,589
3038,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,589
3039,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,590
3040,77,internal,4,founder (j),C->C,B,C,B,1.0095247,78,14,590
3041,78,internal,4,founder (j),C->A,C,C,A,0.9767818,79,13,590
3042,86,internal,4,founder (j),C->B,C,C,B,1.4397735,16,17,590
3043,89,internal,4,founder (j),C->C,B,C,B,0.6536147,24,25,590
3044,72,internal,4,founder (j),C->B,C,C,B,1.2643832,1,2,591
