,node,node.type,sampled_states_AT_nodes,clado_event_type,clado_event_txt,clado_dispersal_from,clado_dispersal_to,time_bp,left_desc_nodes,right_desc_nodes,nmap
2820,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,421
2821,32,internal,4,founder (j),C->A,C,C,A,1.8728553,33,36,421
2822,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,421
2823,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,421
2824,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,421
2825,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,421
2826,24,internal,2,founder (j),A->A,C,A,C,5.1293042,25,32,422
2827,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,422
2828,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,422
2829,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,422
2830,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,422
2831,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,422
2832,23,internal,4,founder (j),C->A,C,C,A,6.9527128,24,37,423
2833,26,internal,2,founder (j),A->C,A,A,C,3.17588,27,29,423
2834,27,internal,4,founder (j),C->C,A,C,A,3.0362588,28,3,423
2835,28,internal,4,founder (j),C->C,A,C,A,3.0306531,1,2,423
2836,32,internal,2,founder (j),A->A,C,A,C,1.8728553,33,36,423
2837,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,423
2838,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,423
2839,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,423
2840,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,423
2841,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,424
2842,27,internal,2,founder (j),A->C,A,A,C,3.0362588,28,3,424
2843,28,internal,4,founder (j),C->C,A,C,A,3.0306531,1,2,424
2844,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,424
2845,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,424
2846,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,424
2847,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,424
2848,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,425
2849,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,425
2850,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,425
2851,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,425
2852,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,425
2853,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,425
2854,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,426
2855,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,426
2856,32,internal,4,founder (j),C->A,C,C,A,1.8728553,33,36,426
2857,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,426
2858,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,426
2859,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,426
2860,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,426
2861,23,internal,2,founder (j),A->A,C,A,C,6.9527128,24,37,427
2862,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,427
2863,32,internal,2,founder (j),A->A,B,A,B,1.8728553,33,36,427
2864,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,427
2865,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,427
2866,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,427
2867,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,427
2868,23,internal,4,founder (j),C->A,C,C,A,6.9527128,24,37,428
2869,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,428
2870,32,internal,2,founder (j),A->A,C,A,C,1.8728553,33,36,428
2871,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,428
2872,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,428
2873,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,428
2874,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,428
2875,23,internal,2,founder (j),A->A,B,A,B,6.9527128,24,37,429
2876,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,429
2877,32,internal,2,founder (j),A->A,B,A,B,1.8728553,33,36,429
2878,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,429
2879,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,429
2880,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,429
2881,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,429
2882,23,internal,3,founder (j),B->A,B,B,A,6.9527128,24,37,430
2883,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,430
2884,32,internal,2,founder (j),A->A,C,A,C,1.8728553,33,36,430
2885,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,430
2886,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,430
2887,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,430
2888,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,430
2889,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,431
2890,32,internal,2,founder (j),A->A,C,A,C,1.8728553,33,36,431
2891,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,431
2892,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,431
2893,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,431
2894,22,root,2,founder (j),A->C,A,A,C,8.268425,23,40,432
2895,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,432
2896,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,432
2897,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,432
2898,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,432
2899,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,432
2900,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,432
2901,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,433
2902,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,433
2903,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,433
2904,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,433
2905,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,433
2906,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,433
2907,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,434
2908,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,434
2909,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,434
2910,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,434
2911,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,434
2912,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,434
2913,23,internal,4,founder (j),C->A,C,C,A,6.9527128,24,37,435
2914,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,435
2915,32,internal,2,founder (j),A->A,C,A,C,1.8728553,33,36,435
2916,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,435
2917,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,435
2918,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,435
2919,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,435
2920,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,436
2921,27,internal,2,founder (j),A->C,A,A,C,3.0362588,28,3,436
2922,28,internal,4,founder (j),C->C,A,C,A,3.0306531,1,2,436
2923,32,internal,4,founder (j),C->C,B,C,B,1.8728553,33,36,436
2924,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,436
2925,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,436
2926,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,436
2927,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,436
2928,23,internal,4,founder (j),C->A,C,C,A,6.9527128,24,37,437
2929,24,internal,2,founder (j),A->A,B,A,B,5.1293042,25,32,437
2930,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,437
2931,32,internal,3,founder (j),B->C,B,B,C,1.8728553,33,36,437
2932,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,437
2933,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,437
2934,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,437
2935,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,437
2936,22,root,4,founder (j),C->B,C,C,B,8.268425,23,40,438
2937,24,internal,3,founder (j),B->A,B,B,A,5.1293042,25,32,438
2938,27,internal,2,founder (j),A->C,A,A,C,3.0362588,28,3,438
2939,28,internal,4,founder (j),C->C,A,C,A,3.0306531,1,2,438
2940,32,internal,3,founder (j),B->A,B,B,A,1.8728553,33,36,438
2941,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,438
2942,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,438
2943,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,438
2944,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,438
2945,24,internal,2,founder (j),A->A,C,A,C,5.1293042,25,32,439
2946,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,439
2947,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,439
2948,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,439
2949,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,439
2950,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,440
2951,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,440
2952,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,440
2953,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,440
2954,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,440
2955,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,440
2956,23,internal,4,founder (j),C->B,C,C,B,6.9527128,24,37,441
2957,24,internal,3,founder (j),B->A,B,B,A,5.1293042,25,32,441
2958,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,441
2959,32,internal,3,founder (j),B->C,B,B,C,1.8728553,33,36,441
2960,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,441
2961,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,441
2962,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,441
2963,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,442
2964,32,internal,4,founder (j),C->C,B,C,B,1.8728553,33,36,442
2965,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,442
2966,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,442
2967,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,442
2968,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,442
2969,23,internal,2,founder (j),A->A,B,A,B,6.9527128,24,37,443
2970,24,internal,2,founder (j),A->A,B,A,B,5.1293042,25,32,443
2971,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,443
2972,32,internal,3,founder (j),B->A,B,B,A,1.8728553,33,36,443
2973,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,443
2974,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,443
2975,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,443
2976,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,444
2977,32,internal,2,founder (j),A->A,C,A,C,1.8728553,33,36,444
2978,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,444
2979,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,444
2980,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,444
2981,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,444
2982,27,internal,2,founder (j),A->C,A,A,C,3.0362588,28,3,445
2983,28,internal,4,founder (j),C->C,A,C,A,3.0306531,1,2,445
2984,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,445
2985,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,445
2986,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,445
2987,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,445
2988,22,root,3,founder (j),B->B,A,B,A,8.268425,23,40,446
2989,24,internal,3,founder (j),B->A,B,B,A,5.1293042,25,32,446
2990,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,446
2991,32,internal,3,founder (j),B->A,B,B,A,1.8728553,33,36,446
2992,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,446
2993,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,446
2994,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,446
2995,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,446
2996,23,internal,2,founder (j),A->A,B,A,B,6.9527128,24,37,447
2997,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,447
2998,32,internal,2,founder (j),A->A,B,A,B,1.8728553,33,36,447
2999,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,447
3000,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,447
3001,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,447
3002,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,447
3003,23,internal,2,founder (j),A->A,C,A,C,6.9527128,24,37,448
3004,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,448
3005,32,internal,2,founder (j),A->A,B,A,B,1.8728553,33,36,448
3006,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,448
3007,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,448
3008,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,448
3009,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,448
3010,22,root,2,founder (j),A->C,A,A,C,8.268425,23,40,449
3011,23,internal,4,founder (j),C->A,C,C,A,6.9527128,24,37,449
3012,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,449
3013,32,internal,2,founder (j),A->A,C,A,C,1.8728553,33,36,449
3014,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,449
3015,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,449
3016,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,449
3017,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,449
3018,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,450
3019,27,internal,2,founder (j),A->C,A,A,C,3.0362588,28,3,450
3020,28,internal,4,founder (j),C->C,A,C,A,3.0306531,1,2,450
3021,32,internal,4,founder (j),C->A,C,C,A,1.8728553,33,36,450
3022,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,450
3023,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,450
3024,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,450
3025,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,451
3026,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,451
3027,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,451
3028,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,451
3029,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,451
3030,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,451
3031,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,452
3032,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,452
3033,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,452
3034,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,452
3035,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,452
3036,22,root,2,founder (j),A->C,A,A,C,8.268425,23,40,453
3037,23,internal,4,founder (j),C->A,C,C,A,6.9527128,24,37,453
3038,24,internal,2,founder (j),A->A,B,A,B,5.1293042,25,32,453
3039,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,453
3040,32,internal,3,founder (j),B->C,B,B,C,1.8728553,33,36,453
3041,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,453
3042,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,453
3043,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,453
3044,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,453
3045,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,454
3046,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,454
3047,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,454
3048,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,454
3049,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,454
3050,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,454
3051,23,internal,4,founder (j),C->C,B,C,B,6.9527128,24,37,455
3052,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,455
3053,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,455
3054,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,455
3055,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,455
3056,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,455
3057,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,455
3058,22,root,3,founder (j),B->B,C,B,C,8.268425,23,40,456
3059,23,internal,3,founder (j),B->A,B,B,A,6.9527128,24,37,456
3060,24,internal,2,founder (j),A->A,C,A,C,5.1293042,25,32,456
3061,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,456
3062,32,internal,4,founder (j),C->C,B,C,B,1.8728553,33,36,456
3063,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,456
3064,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,456
3065,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,456
3066,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,456
3067,24,internal,2,founder (j),A->A,C,A,C,5.1293042,25,32,457
3068,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,457
3069,32,internal,4,founder (j),C->C,B,C,B,1.8728553,33,36,457
3070,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,457
3071,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,457
3072,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,457
3073,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,457
3074,23,internal,2,founder (j),A->A,C,A,C,6.9527128,24,37,458
3075,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,458
3076,32,internal,2,founder (j),A->A,B,A,B,1.8728553,33,36,458
3077,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,458
3078,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,458
3079,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,458
3080,22,root,2,founder (j),A->C,A,A,C,8.268425,23,40,459
3081,23,internal,4,founder (j),C->C,B,C,B,6.9527128,24,37,459
3082,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,459
3083,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,459
3084,32,internal,4,founder (j),C->C,B,C,B,1.8728553,33,36,459
3085,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,459
3086,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,459
3087,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,459
3088,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,459
3089,23,internal,2,founder (j),A->A,C,A,C,6.9527128,24,37,460
3090,24,internal,2,founder (j),A->A,C,A,C,5.1293042,25,32,460
3091,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,460
3092,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,460
3093,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,460
3094,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,460
3095,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,460
3096,23,internal,6,founder (j),AC->AC,B,C,B,6.9527128,24,37,461
3097,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,461
3098,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,461
3099,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,461
3100,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,461
3101,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,461
3102,23,internal,4,founder (j),C->A,C,C,A,6.9527128,24,37,462
3103,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,462
3104,32,internal,2,founder (j),A->A,C,A,C,1.8728553,33,36,462
3105,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,462
3106,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,462
3107,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,462
3108,23,internal,3,founder (j),B->A,B,B,A,6.9527128,24,37,463
3109,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,463
3110,32,internal,2,founder (j),A->A,B,A,B,1.8728553,33,36,463
3111,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,463
3112,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,463
3113,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,463
3114,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,463
3115,22,root,3,founder (j),B->B,A,B,A,8.268425,23,40,464
3116,23,internal,3,founder (j),B->A,B,B,A,6.9527128,24,37,464
3117,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,464
3118,32,internal,2,founder (j),A->A,C,A,C,1.8728553,33,36,464
3119,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,464
3120,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,464
3121,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,464
3122,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,464
3123,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,465
3124,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,465
3125,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,465
3126,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,465
3127,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,465
3128,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,466
3129,32,internal,2,founder (j),A->A,B,A,B,1.8728553,33,36,466
3130,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,466
3131,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,466
3132,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,466
3133,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,466
3134,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,467
3135,32,internal,2,founder (j),A->A,B,A,B,1.8728553,33,36,467
3136,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,467
3137,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,467
3138,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,467
3139,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,467
3140,23,internal,7,founder (j),BC->A,BC,B,A,6.9527128,24,37,468
3141,24,internal,2,founder (j),A->A,C,A,C,5.1293042,25,32,468
3142,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,468
3143,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,468
3144,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,468
3145,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,468
3146,25,internal,4,founder (j),C->C,A,C,A,4.7124046,26,30,469
3147,26,internal,4,founder (j),C->C,A,C,A,3.17588,27,29,469
3148,27,internal,4,founder (j),C->C,A,C,A,3.0362588,28,3,469
3149,28,internal,4,founder (j),C->C,A,C,A,3.0306531,1,2,469
3150,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,469
3151,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,469
3152,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,469
3153,24,internal,3,founder (j),B->A,B,B,A,5.1293042,25,32,470
3154,25,internal,2,founder (j),A->C,A,A,C,4.7124046,26,30,470
3155,26,internal,4,founder (j),C->C,A,C,A,3.17588,27,29,470
3156,27,internal,4,founder (j),C->C,A,C,A,3.0362588,28,3,470
3157,28,internal,4,founder (j),C->C,A,C,A,3.0306531,1,2,470
3158,32,internal,3,founder (j),B->C,B,B,C,1.8728553,33,36,470
3159,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,470
3160,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,470
3161,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,470
3162,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,471
3163,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,471
3164,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,471
3165,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,471
3166,23,internal,2,founder (j),A->A,B,A,B,6.9527128,24,37,472
3167,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,472
3168,32,internal,2,founder (j),A->A,B,A,B,1.8728553,33,36,472
3169,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,472
3170,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,472
3171,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,472
3172,40,internal,2,founder (j),A->A,C,A,C,3.2862197,41,21,472
3173,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,473
3174,26,internal,2,founder (j),A->C,A,A,C,3.17588,27,29,473
3175,27,internal,4,founder (j),C->C,A,C,A,3.0362588,28,3,473
3176,28,internal,4,founder (j),C->C,A,C,A,3.0306531,1,2,473
3177,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,473
3178,36,internal,4,founder (j),C->C,B,C,B,1.7517825,13,14,473
3179,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,473
3180,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,473
3181,24,internal,4,founder (j),C->A,C,C,A,5.1293042,25,32,474
3182,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,474
3183,32,internal,4,founder (j),C->C,B,C,B,1.8728553,33,36,474
3184,33,internal,4,founder (j),C->C,A,C,A,1.6223356,34,35,474
3185,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,474
3186,37,internal,4,founder (j),C->C,B,C,B,5.358032,38,18,474
3187,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,474
3188,23,internal,2,founder (j),A->A,B,A,B,6.9527128,24,37,475
3189,28,internal,2,founder (j),A->C,A,A,C,3.0306531,1,2,475
3190,32,internal,2,founder (j),A->A,B,A,B,1.8728553,33,36,475
3191,33,internal,2,founder (j),A->C,A,A,C,1.6223356,34,35,475
3192,36,internal,3,founder (j),B->C,B,B,C,1.7517825,13,14,475
3193,37,internal,3,founder (j),B->C,B,B,C,5.358032,38,18,475
3194,40,internal,4,founder (j),C->A,C,C,A,3.2862197,41,21,475
3195,23,internal,2,founder (j),A->A,B,A,B,6.9527128,24,37,476
3196,24,internal,2,founder (j),A->A,C,A,C,5.1293042,25,32,476
