,node,node.type,sampled_states_AT_nodes,clado_event_type,clado_event_txt,clado_dispersal_from,clado_dispersal_to,time_bp,left_desc_nodes,right_desc_nodes,nmap
1957,31,internal,2,founder (j),A->A,B,A,B,7.249757,32,36,487
1958,36,internal,3,founder (j),B->A,B,B,A,3.2364302,6,7,487
1959,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,487
1960,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,487
1961,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,488
1962,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,488
1963,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,488
1964,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,488
1965,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,489
1966,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,489
1967,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,489
1968,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,489
1969,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,490
1970,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,490
1971,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,490
1972,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,490
1973,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,491
1974,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,491
1975,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,491
1976,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,491
1977,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,492
1978,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,492
1979,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,492
1980,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,493
1981,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,493
1982,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,493
1983,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,493
1984,27,internal,4,founder (j),C->A,C,C,A,14.6110133,28,45,494
1985,28,internal,2,founder (j),A->A,C,A,C,9.8902159,29,18,494
1986,30,internal,2,founder (j),A->A,B,A,B,8.029489,31,37,494
1987,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,494
1988,37,internal,3,founder (j),B->A,B,B,A,5.75728,38,12,494
1989,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,494
1990,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,495
1991,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,495
1992,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,495
1993,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,496
1994,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,496
1995,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,496
1996,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,496
1997,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,497
1998,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,497
1999,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,497
2000,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,497
2001,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,498
2002,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,498
2003,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,498
2004,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,498
2005,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,499
2006,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,499
2007,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,499
2008,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,500
2009,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,500
2010,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,500
2011,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,500
2012,27,internal,2,founder (j),A->A,C,A,C,14.6110133,28,45,501
2013,28,internal,2,founder (j),A->A,C,A,C,9.8902159,29,18,501
2014,30,internal,2,founder (j),A->A,B,A,B,8.029489,31,37,501
2015,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,501
2016,37,internal,3,founder (j),B->A,B,B,A,5.75728,38,12,501
2017,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,501
2018,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,502
2019,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,502
2020,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,502
2021,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,502
2022,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,503
2023,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,503
2024,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,503
2025,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,503
2026,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,504
2027,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,504
2028,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,504
2029,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,504
2030,26,root,2,founder (j),A->A,C,A,C,15.2035812,27,25,505
2031,27,internal,2,founder (j),A->A,C,A,C,14.6110133,28,45,505
2032,28,internal,2,founder (j),A->A,C,A,C,9.8902159,29,18,505
2033,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,505
2034,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,505
2035,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,505
2036,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,506
2037,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,506
2038,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,506
2039,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,506
2040,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,507
2041,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,507
2042,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,507
2043,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,508
2044,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,508
2045,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,508
2046,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,508
2047,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,509
2048,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,509
2049,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,509
2050,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,509
2051,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,510
2052,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,510
2053,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,510
2054,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,511
2055,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,511
2056,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,511
2057,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,511
2058,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,512
2059,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,512
2060,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,512
2061,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,512
2062,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,513
2063,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,513
2064,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,513
2065,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,513
2066,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,514
2067,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,514
2068,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,514
2069,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,514
2070,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,515
2071,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,515
2072,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,515
2073,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,515
2074,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,516
2075,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,516
2076,45,internal,3,founder (j),B->C,B,B,C,13.5103594,46,48,516
2077,28,internal,4,founder (j),C->B,C,C,B,9.8902159,29,18,517
2078,29,internal,3,founder (j),B->B,A,B,A,8.2053815,30,41,517
2079,30,internal,3,founder (j),B->A,B,B,A,8.029489,31,37,517
2080,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,517
2081,37,internal,3,founder (j),B->A,B,B,A,5.75728,38,12,517
2082,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,517
2083,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,518
2084,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,518
2085,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,518
2086,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,518
2087,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,519
2088,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,519
2089,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,519
2090,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,519
2091,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,520
2092,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,520
2093,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,520
2094,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,521
2095,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,521
2096,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,521
2097,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,521
2098,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,522
2099,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,522
2100,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,522
2101,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,522
2102,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,523
2103,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,523
2104,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,523
2105,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,523
2106,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,524
2107,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,524
2108,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,524
2109,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,525
2110,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,525
2111,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,525
2112,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,525
2113,27,internal,4,founder (j),C->C,B,C,B,14.6110133,28,45,526
2114,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,526
2115,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,526
2116,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,526
2117,45,internal,3,founder (j),B->C,B,B,C,13.5103594,46,48,526
2118,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,527
2119,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,527
2120,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,527
2121,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,527
2122,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,528
2123,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,528
2124,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,528
2125,27,internal,4,founder (j),C->C,B,C,B,14.6110133,28,45,529
2126,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,529
2127,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,529
2128,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,529
2129,45,internal,3,founder (j),B->C,B,B,C,13.5103594,46,48,529
2130,28,internal,2,founder (j),A->A,C,A,C,9.8902159,29,18,530
2131,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,530
2132,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,530
2133,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,530
2134,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,531
2135,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,531
2136,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,531
2137,45,internal,3,founder (j),B->C,B,B,C,13.5103594,46,48,531
2138,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,532
2139,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,532
2140,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,532
2141,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,533
2142,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,533
2143,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,533
2144,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,533
2145,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,534
2146,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,534
2147,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,534
2148,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,534
2149,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,535
2150,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,535
2151,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,535
2152,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,535
2153,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,536
2154,30,internal,2,founder (j),A->A,B,A,B,8.029489,31,37,536
2155,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,536
2156,37,internal,3,founder (j),B->A,B,B,A,5.75728,38,12,536
2157,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,536
2158,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,537
2159,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,537
2160,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,537
2161,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,537
2162,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,538
2163,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,538
2164,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,538
2165,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,538
2166,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,539
2167,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,539
2168,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,539
2169,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,539
2170,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,540
2171,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,540
2172,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,540
2173,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,540
2174,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,541
2175,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,541
2176,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,541
2177,45,internal,3,founder (j),B->C,B,B,C,13.5103594,46,48,541
2178,27,internal,4,founder (j),C->C,B,C,B,14.6110133,28,45,542
2179,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,542
2180,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,542
2181,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,542
2182,45,internal,3,founder (j),B->C,B,B,C,13.5103594,46,48,542
2183,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,543
2184,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,543
2185,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,543
2186,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,543
2187,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,544
2188,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,544
2189,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,544
2190,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,544
2191,27,internal,2,founder (j),A->A,C,A,C,14.6110133,28,45,545
2192,28,internal,2,founder (j),A->A,C,A,C,9.8902159,29,18,545
2193,30,internal,2,founder (j),A->A,B,A,B,8.029489,31,37,545
2194,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,545
2195,37,internal,3,founder (j),B->A,B,B,A,5.75728,38,12,545
2196,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,545
2197,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,546
2198,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,546
2199,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,546
2200,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,546
2201,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,547
2202,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,547
2203,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,547
2204,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,548
2205,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,548
2206,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,548
2207,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,548
2208,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,549
2209,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,549
2210,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,549
2211,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,550
2212,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,550
2213,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,550
2214,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,550
2215,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,551
2216,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,551
2217,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,551
2218,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,551
2219,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,552
2220,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,552
2221,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,552
2222,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,552
2223,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,553
2224,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,553
2225,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,553
2226,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,554
2227,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,554
2228,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,554
2229,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,555
2230,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,555
2231,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,555
2232,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,555
2233,27,internal,4,founder (j),C->A,C,C,A,14.6110133,28,45,556
2234,28,internal,2,founder (j),A->A,C,A,C,9.8902159,29,18,556
2235,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,556
2236,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,556
2237,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,556
2238,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,557
2239,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,557
2240,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,557
2241,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,557
2242,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,558
2243,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,558
2244,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,558
2245,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,558
2246,28,internal,2,founder (j),A->A,C,A,C,9.8902159,29,18,559
2247,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,559
2248,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,559
2249,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,559
2250,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,560
2251,30,internal,2,founder (j),A->A,B,A,B,8.029489,31,37,560
2252,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,560
2253,37,internal,3,founder (j),B->A,B,B,A,5.75728,38,12,560
2254,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,560
2255,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,561
2256,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,561
2257,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,561
2258,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,561
2259,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,562
2260,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,562
2261,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,562
2262,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,562
2263,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,563
2264,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,563
2265,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,563
2266,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,564
2267,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,564
2268,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,564
2269,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,564
2270,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,565
2271,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,565
2272,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,565
2273,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,565
2274,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,566
2275,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,566
2276,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,566
2277,45,internal,3,founder (j),B->C,B,B,C,13.5103594,46,48,566
2278,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,567
2279,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,567
2280,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,567
2281,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,568
2282,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,568
2283,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,568
2284,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,568
2285,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,569
2286,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,569
2287,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,569
2288,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,570
2289,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,570
2290,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,570
2291,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,571
2292,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,571
2293,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,571
2294,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,571
2295,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,572
2296,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,572
2297,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,572
2298,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,572
2299,27,internal,3,founder (j),B->C,B,B,C,14.6110133,28,45,573
2300,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,573
2301,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,573
2302,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,573
2303,45,internal,3,founder (j),B->C,B,B,C,13.5103594,46,48,573
2304,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,574
2305,31,internal,2,founder (j),A->A,B,A,B,7.249757,32,36,574
2306,36,internal,3,founder (j),B->A,B,B,A,3.2364302,6,7,574
2307,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,574
2308,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,574
2309,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,575
2310,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,575
2311,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,575
2312,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,575
2313,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,576
2314,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,576
2315,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,576
2316,27,internal,4,founder (j),C->A,C,C,A,14.6110133,28,45,577
2317,28,internal,2,founder (j),A->A,C,A,C,9.8902159,29,18,577
2318,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,577
2319,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,577
2320,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,577
2321,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,578
2322,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,578
2323,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,578
2324,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,578
2325,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,579
2326,31,internal,2,founder (j),A->A,B,A,B,7.249757,32,36,579
2327,36,internal,3,founder (j),B->A,B,B,A,3.2364302,6,7,579
2328,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,579
2329,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,579
2330,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,580
2331,36,internal,2,founder (j),A->A,B,A,B,3.2364302,6,7,580
2332,37,internal,2,founder (j),A->A,B,A,B,5.75728,38,12,580
2333,45,internal,4,founder (j),C->C,B,C,B,13.5103594,46,48,580
2334,28,internal,4,founder (j),C->A,C,C,A,9.8902159,29,18,581
