,node,node.type,sampled_states_AT_nodes,clado_event_type,clado_event_txt,clado_dispersal_from,clado_dispersal_to,time_bp,left_desc_nodes,right_desc_nodes,nmap
1639,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,489
1640,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,490
1641,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,490
1642,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,490
1643,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,491
1644,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,491
1645,30,internal,4,founder (j),C->B,C,C,B,4.8781392,31,11,491
1646,31,internal,3,founder (j),B->C,B,B,C,1.9612794,9,10,491
1647,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,492
1648,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,492
1649,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,492
1650,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,493
1651,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,493
1652,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,493
1653,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,494
1654,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,494
1655,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,494
1656,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,495
1657,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,495
1658,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,495
1659,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,496
1660,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,496
1661,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,496
1662,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,497
1663,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,497
1664,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,497
1665,22,internal,4,founder (j),C->C,B,C,B,4.7854671,23,27,498
1666,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,498
1667,27,internal,3,founder (j),B->C,B,B,C,4.3618615,28,8,498
1668,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,498
1669,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,499
1670,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,499
1671,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,499
1672,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,500
1673,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,500
1674,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,500
1675,19,root,2,founder (j),A->C,A,A,C,6.6399371,20,35,501
1676,22,internal,4,founder (j),C->C,B,C,B,4.7854671,23,27,501
1677,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,501
1678,27,internal,3,founder (j),B->C,B,B,C,4.3618615,28,8,501
1679,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,501
1680,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,502
1681,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,502
1682,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,502
1683,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,503
1684,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,503
1685,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,503
1686,22,internal,4,founder (j),C->C,B,C,B,4.7854671,23,27,504
1687,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,504
1688,27,internal,3,founder (j),B->C,B,B,C,4.3618615,28,8,504
1689,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,504
1690,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,505
1691,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,505
1692,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,505
1693,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,506
1694,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,506
1695,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,506
1696,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,507
1697,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,507
1698,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,507
1699,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,508
1700,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,508
1701,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,508
1702,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,509
1703,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,509
1704,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,509
1705,19,root,2,founder (j),A->C,A,A,C,6.6399371,20,35,510
1706,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,510
1707,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,510
1708,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,510
1709,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,511
1710,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,511
1711,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,511
1712,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,512
1713,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,512
1714,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,512
1715,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,513
1716,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,513
1717,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,513
1718,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,514
1719,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,514
1720,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,514
1721,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,515
1722,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,515
1723,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,515
1724,19,root,4,founder (j),C->C,A,C,A,6.6399371,20,35,516
1725,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,516
1726,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,516
1727,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,516
1728,21,internal,4,founder (j),C->B,C,C,B,5.3351826,22,29,517
1729,23,internal,3,founder (j),B->B,C,B,C,4.313334,24,26,517
1730,24,internal,3,founder (j),B->C,B,B,C,2.2887183,25,3,517
1731,27,internal,3,founder (j),B->C,B,B,C,4.3618615,28,8,517
1732,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,517
1733,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,518
1734,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,518
1735,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,518
1736,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,519
1737,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,519
1738,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,519
1739,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,520
1740,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,520
1741,30,internal,4,founder (j),C->B,C,C,B,4.8781392,31,11,520
1742,31,internal,3,founder (j),B->C,B,B,C,1.9612794,9,10,520
1743,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,521
1744,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,521
1745,30,internal,4,founder (j),C->B,C,C,B,4.8781392,31,11,521
1746,31,internal,3,founder (j),B->C,B,B,C,1.9612794,9,10,521
1747,23,internal,4,founder (j),C->B,C,C,B,4.313334,24,26,522
1748,24,internal,3,founder (j),B->C,B,B,C,2.2887183,25,3,522
1749,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,522
1750,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,522
1751,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,523
1752,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,523
1753,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,523
1754,19,root,2,founder (j),A->C,A,A,C,6.6399371,20,35,524
1755,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,524
1756,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,524
1757,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,524
1758,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,525
1759,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,525
1760,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,526
1761,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,526
1762,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,526
1763,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,527
1764,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,527
1765,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,527
1766,19,root,2,founder (j),A->C,A,A,C,6.6399371,20,35,528
1767,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,528
1768,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,528
1769,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,528
1770,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,529
1771,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,529
1772,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,529
1773,19,root,2,founder (j),A->C,A,A,C,6.6399371,20,35,530
1774,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,530
1775,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,530
1776,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,530
1777,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,531
1778,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,531
1779,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,531
1780,19,root,4,founder (j),C->C,A,C,A,6.6399371,20,35,532
1781,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,532
1782,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,532
1783,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,532
1784,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,533
1785,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,533
1786,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,533
1787,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,534
1788,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,534
1789,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,534
1790,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,535
1791,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,535
1792,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,535
1793,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,536
1794,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,536
1795,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,536
1796,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,537
1797,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,537
1798,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,537
1799,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,538
1800,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,538
1801,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,538
1802,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,539
1803,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,539
1804,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,539
1805,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,540
1806,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,540
1807,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,540
1808,22,internal,4,founder (j),C->C,B,C,B,4.7854671,23,27,541
1809,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,541
1810,27,internal,3,founder (j),B->C,B,B,C,4.3618615,28,8,541
1811,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,541
1812,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,542
1813,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,542
1814,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,543
1815,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,543
1816,30,internal,4,founder (j),C->B,C,C,B,4.8781392,31,11,543
1817,31,internal,3,founder (j),B->C,B,B,C,1.9612794,9,10,543
1818,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,544
1819,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,544
1820,19,root,2,founder (j),A->B,A,A,B,6.6399371,20,35,545
1821,20,internal,3,founder (j),B->B,C,B,C,5.3734009,21,34,545
1822,21,internal,3,founder (j),B->B,C,B,C,5.3351826,22,29,545
1823,23,internal,3,founder (j),B->B,C,B,C,4.313334,24,26,545
1824,24,internal,3,founder (j),B->C,B,B,C,2.2887183,25,3,545
1825,27,internal,3,founder (j),B->C,B,B,C,4.3618615,28,8,545
1826,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,545
1827,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,546
1828,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,546
1829,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,546
1830,19,root,2,founder (j),A->C,A,A,C,6.6399371,20,35,547
1831,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,547
1832,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,547
1833,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,547
1834,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,548
1835,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,548
1836,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,548
1837,19,root,2,founder (j),A->C,A,A,C,6.6399371,20,35,549
1838,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,549
1839,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,549
1840,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,549
1841,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,550
1842,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,550
1843,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,550
1844,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,551
1845,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,551
1846,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,551
1847,22,internal,4,founder (j),C->C,B,C,B,4.7854671,23,27,552
1848,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,552
1849,27,internal,3,founder (j),B->C,B,B,C,4.3618615,28,8,552
1850,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,552
1851,22,internal,4,founder (j),C->C,B,C,B,4.7854671,23,27,553
1852,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,553
1853,27,internal,3,founder (j),B->C,B,B,C,4.3618615,28,8,553
1854,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,553
1855,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,554
1856,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,554
1857,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,554
1858,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,555
1859,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,555
1860,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,555
1861,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,556
1862,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,556
1863,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,556
1864,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,557
1865,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,557
1866,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,557
1867,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,558
1868,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,558
1869,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,558
1870,19,root,2,founder (j),A->C,A,A,C,6.6399371,20,35,559
1871,22,internal,4,founder (j),C->C,B,C,B,4.7854671,23,27,559
1872,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,559
1873,27,internal,3,founder (j),B->C,B,B,C,4.3618615,28,8,559
1874,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,559
1875,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,560
1876,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,560
1877,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,560
1878,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,561
1879,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,561
1880,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,561
1881,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,562
1882,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,562
1883,30,internal,4,founder (j),C->B,C,C,B,4.8781392,31,11,562
1884,31,internal,3,founder (j),B->C,B,B,C,1.9612794,9,10,562
1885,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,563
1886,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,563
1887,30,internal,4,founder (j),C->B,C,C,B,4.8781392,31,11,563
1888,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,564
1889,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,564
1890,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,564
1891,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,565
1892,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,565
1893,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,565
1894,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,566
1895,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,566
1896,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,566
1897,19,root,2,founder (j),A->C,A,A,C,6.6399371,20,35,567
1898,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,567
1899,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,567
1900,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,567
1901,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,568
1902,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,568
1903,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,568
1904,19,root,4,founder (j),C->C,A,C,A,6.6399371,20,35,569
1905,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,569
1906,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,569
1907,30,internal,4,founder (j),C->B,C,C,B,4.8781392,31,11,569
1908,31,internal,3,founder (j),B->C,B,B,C,1.9612794,9,10,569
1909,19,root,4,founder (j),C->C,A,C,A,6.6399371,20,35,570
1910,22,internal,4,founder (j),C->C,B,C,B,4.7854671,23,27,570
1911,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,570
1912,27,internal,3,founder (j),B->C,B,B,C,4.3618615,28,8,570
1913,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,570
1914,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,571
1915,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,571
1916,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,572
1917,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,572
1918,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,572
1919,22,internal,4,founder (j),C->C,B,C,B,4.7854671,23,27,573
1920,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,573
1921,27,internal,3,founder (j),B->C,B,B,C,4.3618615,28,8,573
1922,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,573
1923,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,574
1924,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,574
1925,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,574
1926,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,575
1927,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,575
1928,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,575
1929,22,internal,4,founder (j),C->C,B,C,B,4.7854671,23,27,576
1930,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,576
1931,27,internal,3,founder (j),B->C,B,B,C,4.3618615,28,8,576
1932,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,576
1933,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,577
1934,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,577
1935,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,577
1936,22,internal,4,founder (j),C->C,B,C,B,4.7854671,23,27,578
1937,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,578
1938,27,internal,3,founder (j),B->C,B,B,C,4.3618615,28,8,578
1939,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,578
1940,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,579
1941,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,579
1942,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,579
1943,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,580
1944,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,580
1945,30,internal,4,founder (j),C->B,C,C,B,4.8781392,31,11,580
1946,31,internal,3,founder (j),B->C,B,B,C,1.9612794,9,10,580
1947,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,581
1948,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,581
1949,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,581
1950,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,582
1951,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,582
1952,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,583
1953,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,583
1954,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,583
1955,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,584
1956,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,584
1957,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,584
1958,19,root,2,founder (j),A->C,A,A,C,6.6399371,20,35,585
1959,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,585
1960,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,585
1961,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,586
1962,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,586
1963,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,586
1964,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,587
1965,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,587
1966,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,587
1967,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,588
1968,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,588
1969,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,588
1970,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,589
1971,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,589
1972,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,589
1973,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,590
1974,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,590
1975,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,590
1976,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,591
1977,30,internal,4,founder (j),C->B,C,C,B,4.8781392,31,11,591
1978,31,internal,3,founder (j),B->C,B,B,C,1.9612794,9,10,591
1979,19,root,2,founder (j),A->C,A,A,C,6.6399371,20,35,592
1980,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,592
1981,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,592
1982,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,592
1983,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,593
1984,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,593
1985,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,593
1986,19,root,2,founder (j),A->C,A,A,C,6.6399371,20,35,594
1987,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,594
1988,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,594
1989,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,594
1990,19,root,4,founder (j),C->C,A,C,A,6.6399371,20,35,595
1991,23,internal,4,founder (j),C->B,C,C,B,4.313334,24,26,595
1992,24,internal,3,founder (j),B->C,B,B,C,2.2887183,25,3,595
1993,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,595
1994,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,595
1995,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,596
1996,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,596
1997,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,596
1998,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,597
1999,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,597
2000,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,597
2001,22,internal,4,founder (j),C->C,B,C,B,4.7854671,23,27,598
2002,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,598
2003,27,internal,3,founder (j),B->C,B,B,C,4.3618615,28,8,598
2004,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,598
2005,23,internal,4,founder (j),C->B,C,C,B,4.313334,24,26,599
2006,24,internal,3,founder (j),B->C,B,B,C,2.2887183,25,3,599
2007,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,599
2008,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,599
2009,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,600
2010,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,600
2011,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,600
2012,24,internal,4,founder (j),C->C,B,C,B,2.2887183,25,3,601
2013,27,internal,4,founder (j),C->C,B,C,B,4.3618615,28,8,601
2014,31,internal,4,founder (j),C->C,B,C,B,1.9612794,9,10,601
