,node,node.type,sampled_states_AT_nodes,clado_event_type,clado_event_txt,clado_dispersal_from,clado_dispersal_to,time_bp,left_desc_nodes,right_desc_nodes,nmap
3646,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,560
3647,41,internal,3,founder (j),B->B,A,B,A,1.5168997,14,15,560
3648,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,560
3649,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,560
3650,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,560
3651,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,561
3652,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,561
3653,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,561
3654,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,561
3655,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,561
3656,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,561
3657,25,root,2,founder (j),A->A,B,A,B,6.7383456,26,47,562
3658,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,562
3659,32,internal,4,founder (j),C->C,B,C,B,1.6998665,33,35,562
3660,35,internal,3,founder (j),B->C,B,B,C,1.2612921,4,5,562
3661,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,562
3662,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,562
3663,43,internal,3,founder (j),B->A,B,B,A,2.7443037,44,20,562
3664,44,internal,2,founder (j),A->A,B,A,B,2.0964128,45,19,562
3665,45,internal,2,founder (j),A->A,B,A,B,1.6084318,46,18,562
3666,46,internal,2,founder (j),A->A,B,A,B,0.859385,16,17,562
3667,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,562
3668,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,563
3669,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,563
3670,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,563
3671,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,563
3672,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,563
3673,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,564
3674,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,564
3675,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,564
3676,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,564
3677,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,564
3678,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,565
3679,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,565
3680,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,565
3681,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,565
3682,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,565
3683,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,565
3684,28,internal,3,founder (j),B->A,B,B,A,4.4213959,29,41,566
3685,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,566
3686,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,566
3687,41,internal,3,founder (j),B->B,A,B,A,1.5168997,14,15,566
3688,42,internal,3,founder (j),B->B,A,B,A,4.1799539,43,21,566
3689,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,566
3690,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,566
3691,27,internal,2,founder (j),A->A,B,A,B,5.6994331,28,42,567
3692,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,567
3693,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,567
3694,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,567
3695,42,internal,3,founder (j),B->B,A,B,A,4.1799539,43,21,567
3696,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,567
3697,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,568
3698,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,568
3699,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,568
3700,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,568
3701,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,568
3702,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,568
3703,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,569
3704,32,internal,4,founder (j),C->C,B,C,B,1.6998665,33,35,569
3705,35,internal,3,founder (j),B->C,B,B,C,1.2612921,4,5,569
3706,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,569
3707,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,569
3708,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,569
3709,28,internal,2,founder (j),A->C,A,A,C,4.4213959,29,41,570
3710,29,internal,4,founder (j),C->C,A,C,A,3.362699,30,37,570
3711,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,570
3712,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,570
3713,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,570
3714,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,570
3715,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,571
3716,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,571
3717,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,571
3718,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,571
3719,45,internal,3,founder (j),B->A,B,B,A,1.6084318,46,18,571
3720,46,internal,2,founder (j),A->A,B,A,B,0.859385,16,17,571
3721,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,571
3722,27,internal,2,founder (j),A->A,B,A,B,5.6994331,28,42,572
3723,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,572
3724,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,572
3725,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,572
3726,42,internal,3,founder (j),B->B,A,B,A,4.1799539,43,21,572
3727,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,572
3728,28,internal,2,founder (j),A->C,A,A,C,4.4213959,29,41,573
3729,29,internal,4,founder (j),C->C,A,C,A,3.362699,30,37,573
3730,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,573
3731,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,573
3732,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,573
3733,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,573
3734,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,574
3735,32,internal,4,founder (j),C->C,B,C,B,1.6998665,33,35,574
3736,35,internal,3,founder (j),B->C,B,B,C,1.2612921,4,5,574
3737,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,574
3738,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,574
3739,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,574
3740,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,574
3741,25,root,2,founder (j),A->A,B,A,B,6.7383456,26,47,575
3742,28,internal,2,founder (j),A->C,A,A,C,4.4213959,29,41,575
3743,29,internal,4,founder (j),C->C,A,C,A,3.362699,30,37,575
3744,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,575
3745,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,575
3746,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,575
3747,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,575
3748,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,575
3749,28,internal,2,founder (j),A->C,A,A,C,4.4213959,29,41,576
3750,29,internal,4,founder (j),C->C,A,C,A,3.362699,30,37,576
3751,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,576
3752,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,576
3753,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,576
3754,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,576
3755,26,internal,2,founder (j),A->C,A,A,C,6.1835209,27,22,577
3756,27,internal,4,founder (j),C->C,A,C,A,5.6994331,28,42,577
3757,28,internal,4,founder (j),C->C,B,C,B,4.4213959,29,41,577
3758,29,internal,4,founder (j),C->C,A,C,A,3.362699,30,37,577
3759,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,577
3760,41,internal,3,founder (j),B->B,A,B,A,1.5168997,14,15,577
3761,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,577
3762,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,577
3763,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,577
3764,28,internal,2,founder (j),A->C,A,A,C,4.4213959,29,41,578
3765,29,internal,4,founder (j),C->C,A,C,A,3.362699,30,37,578
3766,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,578
3767,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,578
3768,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,578
3769,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,578
3770,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,578
3771,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,579
3772,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,579
3773,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,579
3774,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,579
3775,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,579
3776,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,579
3777,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,580
3778,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,580
3779,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,580
3780,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,580
3781,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,580
3782,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,580
3783,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,581
3784,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,581
3785,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,581
3786,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,581
3787,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,581
3788,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,582
3789,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,582
3790,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,582
3791,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,582
3792,45,internal,3,founder (j),B->A,B,B,A,1.6084318,46,18,582
3793,46,internal,2,founder (j),A->A,B,A,B,0.859385,16,17,582
3794,28,internal,2,founder (j),A->A,B,A,B,4.4213959,29,41,583
3795,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,583
3796,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,583
3797,41,internal,3,founder (j),B->B,A,B,A,1.5168997,14,15,583
3798,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,583
3799,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,583
3800,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,583
3801,28,internal,3,founder (j),B->A,B,B,A,4.4213959,29,41,584
3802,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,584
3803,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,584
3804,41,internal,3,founder (j),B->B,A,B,A,1.5168997,14,15,584
3805,42,internal,3,founder (j),B->B,A,B,A,4.1799539,43,21,584
3806,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,584
3807,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,584
3808,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,585
3809,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,585
3810,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,585
3811,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,585
3812,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,585
3813,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,586
3814,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,586
3815,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,586
3816,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,586
3817,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,586
3818,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,586
3819,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,587
3820,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,587
3821,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,587
3822,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,587
3823,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,587
3824,27,internal,2,founder (j),A->A,B,A,B,5.6994331,28,42,588
3825,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,588
3826,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,588
3827,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,588
3828,42,internal,3,founder (j),B->B,A,B,A,4.1799539,43,21,588
3829,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,588
3830,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,588
3831,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,589
3832,32,internal,4,founder (j),C->C,B,C,B,1.6998665,33,35,589
3833,35,internal,3,founder (j),B->C,B,B,C,1.2612921,4,5,589
3834,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,589
3835,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,589
3836,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,589
3837,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,589
3838,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,590
3839,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,590
3840,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,590
3841,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,590
3842,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,590
3843,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,590
3844,28,internal,3,founder (j),B->C,B,B,C,4.4213959,29,41,591
3845,29,internal,4,founder (j),C->C,A,C,A,3.362699,30,37,591
3846,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,591
3847,41,internal,3,founder (j),B->B,A,B,A,1.5168997,14,15,591
3848,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,591
3849,45,internal,3,founder (j),B->A,B,B,A,1.6084318,46,18,591
3850,46,internal,2,founder (j),A->A,B,A,B,0.859385,16,17,591
3851,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,591
3852,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,592
3853,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,592
3854,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,592
3855,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,592
3856,44,internal,3,founder (j),B->A,B,B,A,2.0964128,45,19,592
3857,45,internal,2,founder (j),A->A,B,A,B,1.6084318,46,18,592
3858,46,internal,2,founder (j),A->A,B,A,B,0.859385,16,17,592
3859,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,593
3860,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,593
3861,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,593
3862,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,593
3863,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,593
3864,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,593
3865,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,594
3866,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,594
3867,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,594
3868,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,594
3869,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,594
3870,25,root,3,founder (j),B->A,B,B,A,6.7383456,26,47,595
3871,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,595
3872,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,595
3873,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,595
3874,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,595
3875,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,595
3876,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,595
3877,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,596
3878,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,596
3879,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,596
3880,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,596
3881,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,596
3882,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,596
3883,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,597
3884,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,597
3885,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,597
3886,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,597
3887,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,597
3888,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,597
3889,27,internal,2,founder (j),A->A,B,A,B,5.6994331,28,42,598
3890,28,internal,2,founder (j),A->C,A,A,C,4.4213959,29,41,598
3891,29,internal,4,founder (j),C->C,A,C,A,3.362699,30,37,598
3892,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,598
3893,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,598
3894,42,internal,3,founder (j),B->B,A,B,A,4.1799539,43,21,598
3895,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,598
3896,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,598
3897,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,599
3898,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,599
3899,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,599
3900,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,599
3901,45,internal,3,founder (j),B->A,B,B,A,1.6084318,46,18,599
3902,46,internal,2,founder (j),A->A,B,A,B,0.859385,16,17,599
3903,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,600
3904,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,600
3905,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,600
3906,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,600
3907,45,internal,3,founder (j),B->A,B,B,A,1.6084318,46,18,600
3908,46,internal,2,founder (j),A->A,B,A,B,0.859385,16,17,600
3909,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,600
3910,25,root,2,founder (j),A->A,B,A,B,6.7383456,26,47,601
3911,28,internal,2,founder (j),A->A,B,A,B,4.4213959,29,41,601
3912,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,601
3913,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,601
3914,41,internal,3,founder (j),B->B,A,B,A,1.5168997,14,15,601
3915,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,601
3916,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,601
3917,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,601
3918,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,602
3919,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,602
3920,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,602
3921,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,602
3922,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,602
3923,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,603
3924,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,603
3925,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,603
3926,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,603
3927,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,603
3928,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,603
3929,28,internal,2,founder (j),A->A,B,A,B,4.4213959,29,41,604
3930,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,604
3931,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,604
3932,41,internal,3,founder (j),B->B,A,B,A,1.5168997,14,15,604
3933,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,604
3934,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,604
3935,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,605
3936,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,605
3937,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,605
3938,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,605
3939,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,605
3940,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,605
3941,27,internal,2,founder (j),A->A,B,A,B,5.6994331,28,42,606
3942,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,606
3943,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,606
3944,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,606
3945,42,internal,3,founder (j),B->B,A,B,A,4.1799539,43,21,606
3946,45,internal,3,founder (j),B->A,B,B,A,1.6084318,46,18,606
3947,46,internal,2,founder (j),A->A,B,A,B,0.859385,16,17,606
3948,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,606
3949,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,607
3950,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,607
3951,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,607
3952,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,607
3953,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,607
3954,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,608
3955,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,608
3956,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,608
3957,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,608
3958,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,608
3959,26,internal,3,founder (j),B->B,A,B,A,6.1835209,27,22,609
3960,28,internal,3,founder (j),B->A,B,B,A,4.4213959,29,41,609
3961,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,609
3962,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,609
3963,41,internal,3,founder (j),B->B,A,B,A,1.5168997,14,15,609
3964,42,internal,3,founder (j),B->B,A,B,A,4.1799539,43,21,609
3965,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,609
3966,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,609
3967,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,610
3968,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,610
3969,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,610
3970,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,610
3971,45,internal,3,founder (j),B->A,B,B,A,1.6084318,46,18,610
3972,46,internal,2,founder (j),A->A,B,A,B,0.859385,16,17,610
3973,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,610
3974,25,root,2,founder (j),A->A,B,A,B,6.7383456,26,47,611
3975,26,internal,2,founder (j),A->B,A,A,B,6.1835209,27,22,611
3976,28,internal,3,founder (j),B->C,B,B,C,4.4213959,29,41,611
3977,29,internal,4,founder (j),C->C,A,C,A,3.362699,30,37,611
3978,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,611
3979,41,internal,3,founder (j),B->B,A,B,A,1.5168997,14,15,611
3980,42,internal,3,founder (j),B->B,A,B,A,4.1799539,43,21,611
3981,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,611
3982,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,611
3983,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,612
3984,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,612
3985,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,612
3986,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,612
3987,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,612
3988,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,612
3989,25,root,2,founder (j),A->A,B,A,B,6.7383456,26,47,613
3990,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,613
3991,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,613
3992,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,613
3993,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,613
3994,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,613
3995,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,613
3996,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,614
3997,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,614
3998,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,614
3999,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,614
4000,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,614
4001,28,internal,2,founder (j),A->C,A,A,C,4.4213959,29,41,615
4002,29,internal,4,founder (j),C->C,A,C,A,3.362699,30,37,615
4003,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,615
4004,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,615
4005,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,615
4006,45,internal,3,founder (j),B->A,B,B,A,1.6084318,46,18,615
4007,46,internal,2,founder (j),A->A,B,A,B,0.859385,16,17,615
4008,47,internal,2,founder (j),A->B,A,A,B,3.5694601,23,24,615
4009,25,root,3,founder (j),B->A,B,B,A,6.7383456,26,47,616
4010,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,616
4011,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,616
4012,41,internal,2,founder (j),A->B,A,A,B,1.5168997,14,15,616
4013,42,internal,2,founder (j),A->B,A,A,B,4.1799539,43,21,616
4014,45,internal,3,founder (j),B->A,B,B,A,1.6084318,46,18,616
4015,46,internal,2,founder (j),A->A,B,A,B,0.859385,16,17,616
4016,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,616
4017,28,internal,3,founder (j),B->C,B,B,C,4.4213959,29,41,617
4018,29,internal,4,founder (j),C->C,A,C,A,3.362699,30,37,617
4019,35,internal,4,founder (j),C->C,B,C,B,1.2612921,4,5,617
4020,41,internal,3,founder (j),B->B,A,B,A,1.5168997,14,15,617
4021,42,internal,3,founder (j),B->B,A,B,A,4.1799539,43,21,617
4022,46,internal,3,founder (j),B->A,B,B,A,0.859385,16,17,617
4023,47,internal,3,founder (j),B->B,A,B,A,3.5694601,23,24,617
4024,29,internal,2,founder (j),A->C,A,A,C,3.362699,30,37,618
